RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,Label_Classification
81,76,79,82,81,88,-10,E3
76,76,81,82,87,85,-10,E3
76,77,81,82,88,84,-10,E3
69,76,81,82,88,84,-10,E3
69,76,81,78,89,82,-10,E3
69,74,81,83,81,83,-10,E3
69,74,79,78,88,83,-10,E3
74,74,82,83,81,83,-10,E3
74,77,80,83,81,83,-10,E3
74,77,78,78,81,90,-10,E3
70,76,78,82,81,83,-10,E3
74,76,78,82,81,90,-10,E3
77,74,78,82,86,90,-10,E3
70,77,80,77,87,88,-10,E3
73,75,81,87,85,88,-10,E3
73,76,79,78,84,85,-10,E3
78,74,81,88,86,82,-10,E3
71,74,78,77,86,81,-10,E3
70,74,82,77,86,82,-10,E3
70,77,80,77,86,82,-10,E3
74,77,80,77,89,82,-10,E3
78,77,80,77,81,82,-10,E3
78,77,78,82,91,82,-10,E3
73,77,80,82,87,85,-10,E3
73,77,79,83,81,83,-10,E3
74,77,79,83,81,86,-10,E3
71,74,79,89,81,86,-10,E3
79,77,79,89,80,86,-10,E3
77,76,82,81,82,83,-10,E3
72,78,81,87,82,83,-10,E3
74,77,81,87,90,83,-10,E3
74,74,78,88,90,85,-10,E3
74,74,81,78,85,83,-10,E3
73,74,80,86,81,85,-10,E3
73,74,80,86,85,87,-10,E3
74,76,80,86,80,87,-10,E3
73,77,80,77,80,81,-10,E3
73,77,82,77,80,81,-10,E3
73,74,77,77,87,81,-10,E3
77,74,82,77,87,84,-10,E3
79,76,80,77,87,87,-10,E3
79,77,80,91,84,87,-10,E3
73,76,77,89,87,84,-10,E3
72,77,77,89,88,86,-10,E3
73,77,77,89,86,86,-10,E3
74,77,85,82,83,86,-10,E3
76,76,80,83,81,88,-10,E3
71,76,81,78,81,88,-10,E3
75,77,79,90,81,81,-10,E3
75,76,79,90,90,81,-10,E3
70,78,80,88,89,87,-10,E3
71,77,79,88,89,86,-10,E3
75,77,81,78,89,86,-10,E3
74,77,78,84,81,86,-10,E3
74,77,79,84,90,85,-10,E3
74,75,79,78,80,85,-10,E3
74,75,79,83,89,86,-10,E3
74,75,81,83,89,87,-10,E3
72,77,81,83,81,83,-10,E3
79,75,82,83,89,86,-10,E3
72,74,80,83,82,86,-10,E3
75,77,81,82,81,86,-10,E3
69,75,82,82,81,82,-10,E3
69,77,82,83,80,86,-10,E3
77,76,79,89,80,86,-10,E3
71,74,80,78,86,85,-10,E3
69,77,80,83,81,85,-10,E3
74,77,78,83,81,87,-10,E3
74,78,78,88,81,81,-10,E3
75,77,78,88,85,81,-10,E3
75,76,80,82,81,81,-10,E3
75,77,79,83,89,85,-10,E3
82,77,79,78,81,85,-10,E3
75,77,78,78,81,88,-10,E3
75,75,79,78,86,88,-10,E3
72,76,80,78,85,84,-10,E3
71,76,78,82,81,84,-10,E3
71,76,78,87,80,81,-10,E3
72,76,80,92,90,85,-10,E3
75,76,82,78,88,86,-10,E3
80,74,80,78,88,84,-10,E3
73,77,79,77,88,88,-10,E3
71,77,79,78,90,88,-10,E3
74,77,80,78,81,88,-10,E3
74,77,82,78,80,88,-10,E3
80,75,79,90,88,82,-10,E3
74,77,80,77,85,80,-10,E3
74,77,81,77,84,82,-10,E3
81,77,81,87,80,82,-10,E3
74,75,79,77,80,81,-10,E3
78,75,79,89,87,87,-10,E3
78,81,79,87,84,87,-10,E3
69,74,79,83,85,86,-10,E3
69,76,81,84,86,85,-10,E3
76,78,82,88,82,85,-10,E3
76,77,80,77,89,84,-10,E3
81,74,79,77,89,85,-10,E3
72,74,80,82,89,85,-10,E3
72,77,80,82,81,85,-10,E3
74,77,81,89,81,85,-10,E3
76,77,81,87,88,85,-10,E3
69,77,81,82,88,80,-10,E3
73,75,82,77,86,87,-10,E3
73,77,82,78,81,87,-10,E3
73,76,82,82,81,87,-10,E3
73,76,80,79,80,81,-10,E3
70,77,80,79,88,81,-10,E3
69,77,78,83,88,84,-10,E3
72,75,83,90,81,89,-10,E3
72,74,82,78,89,85,-10,E3
81,76,78,78,89,85,-10,E3
74,74,77,79,85,83,-10,E3
73,77,77,79,81,83,-10,E3
71,83,80,86,85,81,-10,F1
70,78,80,86,85,87,-10,F1
70,82,84,86,84,87,-10,F1
78,82,81,86,84,87,-10,F1
74,82,81,86,83,87,-10,F1
71,82,81,86,83,87,-10,F1
71,82,83,87,83,85,-10,F1
71,86,84,87,83,82,-10,F1
71,87,85,87,83,82,-10,F1
76,87,81,87,85,81,-10,F1
71,85,85,87,85,82,-10,F1
76,86,82,87,85,82,-10,F1
76,85,81,87,85,82,-10,F1
69,80,87,84,85,88,-10,F1
71,84,84,88,84,84,-10,F1
75,84,84,88,84,84,-10,F1
75,84,84,86,84,84,-10,F1
71,84,83,86,85,84,-10,F1
70,82,81,86,85,81,-10,F1
70,82,82,85,85,86,-10,F1
71,77,82,85,85,82,-10,F1
79,77,82,85,85,87,-10,F1
71,77,81,85,84,82,-10,F1
78,77,82,85,84,87,-10,F1
77,84,85,88,84,83,-10,F1
71,78,81,85,84,82,-10,F1
71,78,80,86,86,83,-10,F1
71,85,86,86,86,83,-10,F1
79,84,81,85,86,87,-10,F1
72,81,81,86,86,90,-10,F1
70,81,81,86,86,81,-10,F1
69,84,82,83,87,81,-10,F1
75,86,82,86,87,84,-10,F1
71,80,88,89,87,84,-10,F1
72,87,84,89,87,84,-10,F1
71,78,84,89,87,89,-10,F1
72,78,84,89,87,82,-10,F1
74,86,89,86,87,83,-10,F1
76,82,89,86,87,83,-10,F1
74,82,89,86,87,79,-10,F1
76,83,81,86,87,79,-10,F1
76,83,83,86,87,79,-10,F1
75,83,83,86,86,79,-10,F1
75,83,81,88,86,80,-10,F1
71,83,82,90,85,86,-10,F1
71,83,80,90,85,83,-10,F1
71,83,82,90,85,84,-10,F1
76,83,87,90,85,84,-10,F1
79,82,80,86,85,82,-10,F1
79,86,84,86,85,82,-10,F1
79,78,85,86,85,82,-10,F1
70,86,85,86,85,80,-10,F1
70,77,89,88,85,80,-10,F1
71,77,89,88,85,80,-10,F1
71,77,89,87,85,80,-10,F1
76,77,86,87,85,84,-10,F1
76,77,81,88,85,84,-10,F1
76,84,81,88,84,84,-10,F1
76,83,81,88,84,84,-10,F1
76,81,81,88,84,87,-10,F1
70,77,82,88,84,87,-10,F1
70,82,82,88,84,87,-10,F1
70,85,82,88,84,80,-10,F1
70,85,87,85,84,83,-10,F1
71,84,82,86,84,80,-10,F1
71,80,87,86,84,80,-10,F1
71,78,86,86,84,85,-10,F1
73,78,86,84,84,83,-10,F1
71,78,86,84,84,85,-10,F1
71,78,84,84,84,85,-10,F1
71,78,86,86,86,85,-10,F1
70,78,86,86,86,86,-10,F1
70,78,81,87,86,87,-10,F1
74,79,82,86,86,85,-10,F1
74,79,81,86,84,85,-10,F1
71,79,84,86,84,87,-10,F1
76,79,84,86,84,81,-10,F1
70,78,80,85,84,80,-10,F1
70,86,80,86,84,80,-10,F1
71,86,81,86,84,81,-10,F1
70,79,80,90,84,81,-10,F1
70,77,80,90,84,81,-10,F1
70,77,82,87,84,81,-10,F1
75,77,81,87,87,81,-10,F1
70,77,82,85,87,80,-10,F1
73,79,85,85,87,85,-10,F1
77,79,80,85,87,85,-10,F1
69,79,84,84,87,85,-10,F1
70,85,84,85,87,85,-10,F1
71,85,81,85,87,85,-10,F1
73,78,81,85,86,82,-10,F1
76,78,82,92,86,82,-10,F1
76,79,83,92,86,82,-10,F1
76,85,82,86,86,86,-10,F1
74,84,85,85,86,86,-10,F1
70,80,85,85,86,86,-10,F1
74,79,85,87,85,86,-10,F1
74,79,83,88,85,86,-10,F1
70,78,82,92,85,84,-10,F1
70,85,83,86,85,80,-10,F1
76,85,83,86,84,80,-10,F1
73,81,83,88,84,80,-10,F1
70,81,81,86,86,86,-10,F1
70,79,84,86,86,80,-10,F1
70,80,81,86,84,80,-10,F1
70,78,86,86,84,80,-10,F1
76,79,86,86,84,80,-10,F1
77,78,86,88,84,86,-10,F1
77,78,83,88,85,83,-10,F1
70,78,79,88,85,80,-10,F1
70,78,81,85,85,80,-10,F1
70,81,86,85,85,80,-10,F1
75,87,82,85,85,81,-10,F1
75,87,85,85,84,81,-10,F1
70,81,82,86,84,82,-10,F1
77,81,82,86,85,82,-10,F1
70,80,84,86,83,85,-10,F1
73,80,83,86,84,85,-10,F1
69,80,82,86,83,90,-10,F1
71,80,82,86,85,84,-10,F1
71,79,83,88,85,84,-10,F1
72,79,85,88,85,86,-10,F1
70,79,85,88,87,88,-10,F1
68,80,82,86,87,87,-10,F1
71,80,82,86,85,85,-10,F1
69,79,84,86,85,81,-10,F1
71,79,82,86,84,82,-10,F1
75,78,80,87,85,81,-10,F1
77,86,82,86,83,81,-10,F1
76,78,81,87,84,91,-10,F1
75,79,83,87,84,89,-10,F1
75,79,80,86,84,89,-10,F1
75,78,80,94,84,86,-10,F1
75,86,81,94,84,86,-10,F1
70,86,82,94,84,88,-10,F1
70,81,82,94,91,88,-10,F1
76,79,82,86,84,86,-10,F1
76,80,85,87,84,85,-10,F1
76,80,80,87,85,85,-10,F1
69,80,82,87,85,83,-10,F1
69,80,81,87,85,81,-10,F1
70,84,83,87,85,88,-10,F1
70,84,83,87,85,87,-10,F1
70,78,83,87,85,87,-10,F1
71,81,87,85,84,87,-10,F1
69,81,81,85,85,84,-10,F1
70,81,81,86,85,84,-10,F1
70,86,81,86,85,84,-10,F1
71,79,81,87,85,86,-10,F1
70,79,81,87,83,86,-10,F1
70,78,81,85,83,80,-10,F1
71,78,85,87,85,81,-10,F1
72,78,84,87,85,91,-10,F1
70,78,81,87,85,81,-10,F1
70,84,88,87,84,81,-10,F1
70,79,82,87,84,87,-10,F1
74,79,82,87,84,87,-10,F1
74,78,80,86,84,84,-10,F1
74,79,85,87,84,87,-10,F1
71,79,82,87,84,82,-10,F1
77,86,82,87,84,84,-10,F1
76,86,82,86,84,86,-10,F1
70,79,82,86,85,86,-10,F1
77,79,83,86,86,86,-10,F1
70,88,81,87,87,86,-10,F1
71,88,82,87,83,88,-10,F1
71,88,82,87,83,87,-10,F1
71,88,82,86,83,79,-10,F1
76,88,81,86,83,85,-10,F1
69,85,81,87,83,86,-10,F1
69,78,85,86,83,83,-10,F1
69,85,85,85,87,84,-10,F1
75,79,85,87,87,84,-10,F1
75,81,79,87,84,84,-10,F1
75,79,79,87,84,82,-10,F1
77,86,83,88,84,87,-10,F1
68,87,81,88,85,81,-10,F1
68,85,82,86,84,81,-10,F1
68,85,80,87,84,81,-10,F1
78,79,80,87,84,80,-10,F1
69,84,80,87,86,81,-10,F1
69,77,82,87,85,85,-10,F1
76,78,86,86,85,86,-10,F1
69,78,86,86,85,84,-10,F1
76,78,85,86,85,82,-10,F1
76,78,85,86,85,82,-10,F1
76,84,84,85,85,82,-10,F1
76,78,81,84,85,82,-10,F1
70,80,85,84,85,82,-10,F1
70,80,83,84,84,82,-10,F1
72,86,81,84,84,85,-10,F1
76,85,81,84,84,80,-10,F1
76,85,81,84,84,83,-10,F1
76,78,86,84,84,83,-10,F1
78,78,82,84,84,84,-10,F1
70,80,86,86,84,86,-10,F1
70,79,83,86,84,86,-10,F1
70,86,85,86,84,83,-10,F1
70,81,82,86,84,84,-10,F1
74,84,81,86,85,82,-10,F1
69,79,82,87,85,83,-10,F1
69,79,82,87,85,85,-10,F1
72,78,82,85,85,85,-10,F1
77,81,81,86,85,85,-10,F1
70,81,82,86,84,85,-10,F1
70,81,85,86,85,85,-10,F1
70,84,85,85,85,85,-10,F1
69,79,85,86,85,85,-10,F1
69,79,82,86,85,84,-10,F1
69,84,85,86,85,81,-10,F1
76,80,82,83,85,81,-10,F1
70,81,81,83,85,81,-10,F1
75,81,81,86,85,82,-10,F1
75,81,81,86,85,82,-10,F1
71,81,81,87,85,81,-10,F1
71,80,81,87,85,81,-10,F1
71,81,81,87,85,80,-10,F1
75,78,82,86,86,80,-10,F1
75,86,85,86,85,82,-10,F1
71,78,85,87,85,81,-10,F1
71,77,85,87,85,84,-10,F1
69,80,81,87,85,82,-10,F1
69,80,83,85,85,80,-10,F1
75,80,81,84,85,79,-10,F1
75,81,83,84,85,88,-10,F1
74,83,82,84,85,88,-10,F1
69,83,81,84,85,88,-10,F1
72,78,81,85,85,83,-10,F1
70,78,82,85,85,85,-10,F1
70,78,82,85,85,89,-10,F1
71,78,82,85,85,89,-10,F1
78,79,82,85,84,88,-10,F1
78,79,82,85,84,88,-10,F1
70,78,81,85,84,81,-10,F1
75,80,81,85,86,82,-10,F1
72,85,80,85,86,86,-10,F1
69,85,80,85,86,83,-10,F1
69,77,87,86,85,83,-10,F1
69,77,87,86,85,80,-10,F1
75,79,87,86,85,80,-10,F1
74,81,82,86,85,83,-10,F1
74,81,81,86,85,84,-10,F1
75,79,82,86,85,83,-10,F1
75,81,81,86,83,87,-10,F1
71,81,82,88,84,81,-10,F1
71,81,83,88,84,79,-10,F1
69,78,85,88,85,79,-10,F1
70,78,81,87,86,81,-10,F1
70,79,81,87,85,84,-10,F1
69,79,80,87,85,87,-10,F1
69,79,84,86,85,87,-10,F1
69,85,81,86,85,87,-10,F1
76,78,81,86,85,87,-10,F1
76,79,84,85,85,87,-10,F1
71,84,86,91,85,82,-10,F1
71,84,86,91,85,84,-10,F1
70,84,81,91,85,84,-10,F1
70,86,82,91,84,84,-10,F1
71,78,85,91,85,79,-10,F1
69,79,81,86,85,81,-10,F1
70,85,82,86,85,81,-10,F1
70,85,82,87,83,81,-10,F1
76,85,82,84,83,84,-10,F1
76,85,86,84,85,85,-10,F1
76,78,86,85,85,85,-10,F1
74,78,86,85,85,85,-10,F1
69,86,81,86,85,80,-10,F1
69,86,81,86,85,80,-10,F1
74,85,84,86,84,85,-10,F1
69,79,84,86,84,85,-10,F1
69,79,86,86,84,80,-10,F1
69,79,86,86,83,80,-10,F1
75,79,86,85,84,81,-10,F1
75,79,82,85,84,81,-10,F1
76,79,81,85,84,80,-10,F1
75,78,81,85,84,80,-10,F1
71,78,85,85,84,80,-10,F1
71,80,85,85,84,85,-10,F1
71,77,85,85,85,85,-10,F1
69,77,85,86,85,80,-10,F1
72,78,81,90,86,80,-10,F1
73,78,82,90,89,87,-10,F1
69,78,85,84,89,87,-10,F1
76,78,85,84,89,80,-10,F1
76,85,84,87,85,80,-10,F1
70,80,81,87,85,87,-10,F1
70,80,82,86,84,87,-10,F1
70,86,81,86,84,80,-10,F1
70,79,82,86,85,85,-10,F1
70,80,82,85,85,86,-10,F1
71,80,82,85,84,86,-10,F1
75,80,82,85,84,86,-10,F1
71,80,82,85,84,86,-10,F1
71,85,85,85,84,80,-10,F1
71,85,81,91,84,85,-10,F1
71,84,81,91,84,81,-10,F1
71,84,81,85,84,81,-10,F1
75,79,80,85,84,80,-10,F1
71,79,80,85,85,80,-10,F1
70,79,81,85,84,80,-10,F1
70,85,83,87,84,80,-10,F1
70,80,81,86,84,84,-10,F1
72,80,81,85,84,85,-10,F1
71,78,81,85,85,83,-10,F1
74,88,81,83,85,83,-10,F1
74,78,81,86,83,83,-10,F1
72,80,81,86,84,87,-10,F1
72,80,81,86,84,80,-10,F1
70,77,81,84,85,80,-10,F1
69,78,80,86,85,81,-10,F1
72,80,80,86,85,82,-10,F1
70,85,82,85,85,85,-10,F1
70,85,86,85,85,87,-10,F1
70,80,85,85,85,87,-10,F1
70,78,85,88,84,87,-10,F1
71,78,81,88,84,87,-10,F1
70,78,85,88,84,80,-10,F1
77,85,83,87,86,86,-10,F1
75,80,81,87,86,86,-10,F1
75,81,82,87,86,88,-10,F1
69,81,81,87,85,85,-10,F1
69,85,84,87,85,86,-10,F1
76,79,86,87,85,84,-10,F1
69,77,80,86,85,84,-10,F1
69,78,81,86,85,79,-10,F1
70,80,85,86,85,81,-10,F1
70,79,81,84,86,82,-10,F1
73,78,81,84,86,82,-10,F1
74,78,85,84,86,79,-10,F1
75,78,80,86,86,79,-10,F1
74,78,81,94,86,86,-10,F1
71,85,81,94,86,79,-10,F1
70,78,81,86,86,82,-10,F1
70,79,85,86,86,85,-10,F1
69,79,81,86,86,85,-10,F1
76,79,86,86,86,85,-10,F1
69,85,85,86,84,87,-10,F1
69,80,80,87,84,84,-10,F1
71,84,81,87,84,80,-10,F1
73,84,86,86,84,80,-10,F1
73,84,85,87,85,87,-10,F1
71,80,81,86,84,81,-10,F1
71,80,82,86,84,86,-10,F1
75,78,81,86,84,87,-10,F1
75,78,81,86,86,81,-10,F1
74,80,82,86,84,84,-10,F1
71,78,81,85,84,84,-10,F1
69,79,81,85,85,86,-10,F1
70,79,86,85,85,86,-10,F1
71,78,81,85,85,85,-10,F1
70,78,81,85,84,80,-10,F1
70,78,81,85,85,80,-10,F1
71,78,86,85,85,86,-10,F1
75,78,86,85,85,80,-10,F1
71,81,86,85,85,81,-10,F1
70,80,83,85,84,79,-10,F1
70,80,85,85,84,86,-10,F1
71,84,81,85,85,83,-10,F1
71,78,82,86,85,83,-10,F1
69,80,84,86,83,84,-10,F1
69,83,81,86,83,86,-10,F1
75,83,81,86,83,86,-10,F1
78,82,87,91,92,82,-10,F2
78,82,86,90,92,82,-10,F2
71,83,86,90,92,81,-10,F2
72,79,86,91,92,81,-10,F2
73,79,86,91,84,81,-10,F2
73,79,87,91,84,81,-10,F2
73,80,87,91,84,83,-10,F2
77,79,86,90,84,83,-10,F2
73,78,87,90,84,82,-10,F2
78,79,87,90,84,82,-10,F2
72,79,86,90,84,82,-10,F2
73,81,86,90,84,82,-10,F2
76,81,86,86,82,83,-10,F2
76,82,90,87,83,80,-10,F2
79,82,83,87,83,80,-10,F2
73,79,86,87,86,80,-10,F2
73,79,86,87,86,80,-10,F2
78,82,88,90,86,80,-10,F2
79,82,88,91,86,80,-10,F2
77,82,88,91,86,92,-10,F2
72,82,88,91,91,81,-10,F2
72,81,88,88,91,81,-10,F2
72,79,88,88,91,90,-10,F2
72,78,89,89,91,83,-10,F2
72,83,87,89,84,82,-10,F2
72,82,87,91,84,81,-10,F2
72,81,87,91,84,81,-10,F2
72,81,84,90,84,81,-10,F2
71,80,88,90,84,81,-10,F2
71,81,88,90,83,81,-10,F2
73,81,87,90,91,81,-10,F2
73,81,89,87,91,92,-10,F2
73,84,82,85,88,92,-10,F2
71,84,85,87,88,91,-10,F2
72,80,86,87,90,91,-10,F2
74,80,86,87,90,91,-10,F2
74,80,82,87,92,80,-10,F2
73,80,82,87,92,80,-10,F2
72,80,84,87,92,81,-10,F2
80,80,84,87,92,80,-10,F2
73,80,84,88,92,80,-10,F2
77,80,84,88,92,81,-10,F2
77,80,84,89,85,83,-10,F2
71,80,83,89,86,83,-10,F2
73,80,83,88,86,83,-10,F2
73,80,83,88,87,83,-10,F2
82,80,85,88,87,81,-10,F2
73,80,83,88,87,81,-10,F2
79,80,82,88,84,81,-10,F2
72,81,82,90,91,90,-10,F2
72,81,84,89,86,90,-10,F2
81,80,83,89,88,83,-10,F2
81,80,83,89,86,83,-10,F2
77,80,83,89,86,80,-10,F2
72,82,83,88,89,88,-10,F2
71,80,91,88,86,81,-10,F2
71,80,84,88,87,80,-10,F2
81,81,84,88,88,83,-10,F2
81,81,84,88,88,82,-10,F2
72,81,82,87,88,82,-10,F2
72,80,89,89,88,84,-10,F2
84,83,86,86,90,84,-10,F2
74,77,84,86,90,81,-10,F2
73,77,84,86,89,81,-10,F2
72,80,83,86,86,81,-10,F2
70,80,83,86,87,83,-10,F2
79,80,85,87,87,83,-10,F2
74,81,85,87,91,87,-10,F2
82,81,90,89,91,87,-10,F2
77,79,88,88,91,83,-10,F2
80,81,88,92,91,89,-10,F2
80,81,82,92,90,89,-10,F2
72,81,83,92,89,89,-10,F2
72,80,89,89,92,89,-10,F2
72,80,89,89,92,82,-10,F2
73,80,90,89,92,83,-10,F2
73,79,84,89,92,80,-10,F2
79,80,84,90,92,80,-10,F2
73,80,83,90,87,80,-10,F2
73,80,83,90,87,80,-10,F2
72,80,83,90,85,82,-10,F2
72,80,83,88,85,83,-10,F2
72,80,83,88,87,83,-10,F2
71,80,83,88,87,83,-10,F2
71,82,83,88,87,83,-10,F2
77,80,84,88,87,83,-10,F2
82,80,85,90,85,82,-10,F2
73,81,85,90,85,82,-10,F2
73,80,85,89,87,90,-10,F2
78,83,83,89,86,90,-10,F2
73,83,83,89,86,80,-10,F2
73,80,82,89,86,80,-10,F2
73,80,84,91,85,82,-10,F2
74,81,84,90,87,82,-10,F2
73,80,84,90,87,82,-10,F2
73,80,83,90,92,87,-10,F2
72,81,83,90,92,87,-10,F2
73,81,84,90,92,82,-10,F2
72,81,84,90,92,83,-10,F2
74,80,83,90,92,81,-10,F2
77,80,83,91,92,83,-10,F2
77,80,84,88,91,83,-10,F2
79,81,84,87,91,84,-10,F2
79,80,83,87,91,84,-10,F2
73,80,84,87,91,84,-10,F2
81,80,84,88,93,84,-10,F2
81,80,84,88,89,80,-10,F2
74,80,84,87,89,82,-10,F2
73,79,84,90,87,81,-10,F2
74,79,84,90,87,89,-10,F2
73,79,89,91,87,82,-10,F2
72,81,81,89,87,82,-10,F2
73,81,88,89,91,83,-10,F2
80,81,88,87,91,88,-10,F2
80,81,83,87,87,87,-10,F2
80,81,83,89,89,91,-10,F2
72,81,82,89,89,91,-10,F2
73,81,83,89,89,79,-10,F2
72,79,82,89,89,90,-10,F2
72,82,82,89,89,90,-10,F2
82,81,86,87,89,90,-10,F2
82,81,91,90,88,79,-10,F2
78,81,84,90,88,84,-10,F2
82,81,91,90,88,79,-10,F2
72,81,91,87,88,79,-10,F2
72,81,85,89,88,79,-10,F2
72,79,83,89,88,79,-10,F2
76,81,90,89,87,79,-10,F2
79,81,83,88,87,79,-10,F2
79,81,83,88,87,81,-10,F2
79,82,81,88,87,81,-10,F2
74,79,83,88,87,90,-10,F2
74,81,82,88,86,90,-10,F2
75,81,82,88,86,90,-10,F2
75,80,83,88,88,80,-10,F2
75,82,82,88,88,80,-10,F2
78,81,81,90,88,81,-10,F2
78,81,81,90,88,87,-10,F2
79,82,88,90,88,86,-10,F2
82,82,82,90,87,89,-10,F2
82,82,82,90,87,80,-10,F2
72,82,83,90,87,80,-10,F2
72,80,82,88,87,80,-10,F2
81,80,84,89,87,84,-10,F2
73,80,83,89,87,84,-10,F2
72,83,82,89,87,84,-10,F2
72,83,88,89,87,84,-10,F2
73,80,89,89,88,85,-10,F2
73,80,89,89,88,82,-10,F2
73,80,89,89,88,82,-10,F2
73,81,82,89,88,82,-10,F2
78,80,86,89,88,84,-10,F2
78,81,84,89,88,82,-10,F2
72,80,86,88,84,86,-10,F2
73,82,88,88,84,86,-10,F2
78,79,87,89,90,86,-10,F2
72,79,87,91,86,92,-10,F2
72,80,83,91,86,92,-10,F2
72,80,85,90,88,92,-10,F2
77,80,85,91,88,92,-10,F2
73,80,83,89,86,81,-10,F2
73,80,87,89,86,81,-10,F2
81,80,87,90,86,81,-10,F2
72,79,83,90,86,81,-10,F2
72,80,84,90,86,81,-10,F2
71,82,85,89,92,81,-10,F2
73,81,85,89,88,86,-10,F2
74,81,84,90,93,83,-10,F2
81,82,84,89,93,85,-10,F2
73,82,85,89,93,86,-10,F2
73,80,84,89,93,86,-10,F2
73,81,84,90,88,82,-10,F2
75,81,88,88,88,81,-10,F2
72,80,86,90,88,83,-10,F2
73,80,84,91,92,87,-10,F2
72,81,84,91,92,87,-10,F2
72,83,84,90,92,82,-10,F2
76,80,84,90,92,82,-10,F2
78,81,89,90,92,89,-10,F2
81,81,86,90,92,92,-10,F2
80,81,86,90,92,81,-10,F2
80,82,83,90,92,88,-10,F2
78,82,85,90,92,82,-10,F2
71,79,87,87,87,82,-10,F2
74,80,87,89,87,82,-10,F2
74,80,87,89,87,80,-10,F2
73,80,87,88,86,80,-10,F2
73,80,86,88,87,84,-10,F2
73,80,86,88,87,91,-10,F2
77,80,86,86,87,91,-10,F2
81,80,86,86,86,81,-10,F2
81,83,86,86,86,81,-10,F2
79,79,87,86,86,84,-10,F2
80,81,87,89,86,84,-10,F2
74,81,85,90,85,84,-10,F2
73,80,89,88,85,81,-10,F2
73,79,82,88,85,81,-10,F2
74,80,82,88,85,84,-10,F2
77,80,87,88,85,84,-10,F2
74,80,84,88,85,84,-10,F2
74,80,85,88,85,84,-10,F2
77,81,85,88,87,85,-10,F2
73,81,85,90,87,82,-10,F2
74,83,81,88,87,82,-10,F2
77,83,85,88,87,82,-10,F2
77,79,91,88,87,86,-10,F2
73,81,83,88,87,88,-10,F2
73,81,83,88,91,86,-10,F2
71,81,84,87,91,86,-10,F2
75,80,89,89,86,87,-10,F2
75,83,80,84,86,87,-10,F2
74,81,84,84,86,82,-10,F2
85,81,85,84,86,87,-10,F2
81,81,85,90,85,86,-10,F2
79,81,85,90,90,86,-10,F2
73,81,85,90,84,83,-10,F2
76,80,86,90,93,83,-10,F2
74,79,84,88,93,83,-10,F2
75,82,84,88,93,84,-10,F2
75,80,88,90,93,85,-10,F2
75,81,85,90,88,85,-10,F2
73,82,90,90,88,85,-10,F2
73,82,90,88,88,82,-10,F2
73,81,84,88,87,82,-10,F2
72,80,84,88,87,83,-10,F2
72,80,84,88,87,83,-10,F2
81,81,89,90,88,83,-10,F2
73,81,89,87,88,83,-10,F2
75,81,86,90,88,87,-10,F2
79,81,86,91,86,83,-10,F2
79,79,86,91,86,85,-10,F2
72,200,83,90,86,85,-10,F2
72,81,83,90,86,83,-10,F2
77,81,83,88,86,87,-10,F2
80,80,84,89,89,83,-10,F2
79,80,89,90,89,81,-10,F2
73,81,89,90,89,81,-10,F2
73,81,85,88,85,81,-10,F2
73,81,82,90,88,90,-10,F2
77,80,80,90,88,90,-10,F2
76,80,87,85,88,81,-10,F2
80,84,86,89,85,84,-10,F2
73,81,86,88,85,84,-10,F2
76,83,84,88,85,86,-10,F2
77,85,84,90,85,86,-10,F2
74,85,84,90,91,86,-10,F2
74,84,84,88,90,83,-10,F2
78,84,85,88,90,83,-10,F2
78,84,82,87,89,83,-10,F2
78,84,85,87,89,83,-10,F2
78,81,88,87,89,83,-10,F2
73,81,81,87,89,81,-10,F2
73,81,81,89,91,81,-10,F2
77,81,84,89,91,82,-10,F2
73,81,85,89,91,79,-10,F2
79,78,91,89,91,82,-10,F2
79,78,86,89,91,82,-10,F2
76,78,89,89,91,85,-10,F2
79,78,86,89,90,85,-10,F2
76,82,86,89,87,85,-10,F2
74,82,82,89,91,85,-10,F2
72,79,87,89,91,85,-10,F2
82,81,87,89,91,79,-10,F2
82,83,85,90,91,83,-10,F2
73,85,86,91,91,86,-10,F2
74,78,85,88,89,86,-10,F2
78,81,89,88,89,81,-10,F2
77,82,85,89,90,86,-10,F2
74,80,85,89,90,82,-10,F2
72,79,85,89,90,84,-10,F2
72,79,84,86,89,87,-10,F2
72,80,86,87,84,83,-10,F2
72,80,85,87,84,88,-10,F2
74,79,90,87,84,82,-10,F2
74,78,90,87,84,82,-10,F2
74,78,90,91,85,82,-10,F2
75,79,83,91,85,82,-10,F2
72,79,87,91,85,80,-10,F2
72,80,84,86,85,80,-10,F2
73,80,84,89,88,85,-10,F2
73,81,88,88,88,83,-10,F2
75,81,80,88,88,82,-10,F2
75,81,83,88,88,86,-10,F2
71,79,81,90,88,86,-10,F2
71,85,83,89,84,86,-10,F2
71,82,83,87,84,86,-10,F2
71,84,90,87,87,87,-10,F2
75,84,85,87,85,86,-10,F2
75,84,84,90,85,86,-10,F2
73,81,83,90,93,87,-10,F2
79,83,86,90,93,87,-10,F2
79,79,85,90,87,87,-10,F2
77,85,85,90,87,83,-10,F2
74,83,80,87,87,82,-10,F2
73,81,89,90,87,83,-10,F2
78,81,87,86,87,83,-10,F2
83,81,88,90,86,87,-10,F2
83,77,88,90,86,84,-10,F2
81,77,83,90,86,83,-10,F2
75,77,83,86,87,83,-10,F2
