RSS_1,RSS_3,RSS_4,RSS_5,TxPower,xRegression,yRegression
64,83,75,86,-6,11.25,3.75
64,83,76,89,-6,11.25,3.75
61,90,76,89,-6,11.25,3.75
61,90,76,89,-6,11.25,3.75
61,82,76,81,-6,11.25,3.75
65,82,76,85,-6,11.25,3.75
61,82,79,88,-6,11.25,3.75
61,88,79,88,-6,11.25,3.75
64,83,79,90,-6,11.25,3.75
61,83,79,90,-6,11.25,3.75
61,83,76,90,-6,11.25,3.75
61,83,76,90,-6,11.25,3.75
64,87,76,90,-6,11.25,3.75
64,87,76,85,-6,11.25,3.75
66,87,78,85,-6,11.25,3.75
61,87,75,81,-6,11.25,3.75
61,87,75,89,-6,11.25,3.75
61,83,75,89,-6,11.25,3.75
61,83,75,89,-6,11.25,3.75
61,83,75,80,-6,11.25,3.75
61,87,75,80,-6,11.25,3.75
61,87,76,80,-6,11.25,3.75
61,87,78,80,-6,11.25,3.75
64,87,78,81,-6,11.25,3.75
64,82,78,82,-6,11.25,3.75
64,82,78,85,-6,11.25,3.75
64,82,78,85,-6,11.25,3.75
64,82,75,81,-6,11.25,3.75
61,82,78,85,-6,11.25,3.75
61,82,78,84,-6,11.25,3.75
61,82,78,85,-6,11.25,3.75
61,82,76,85,-6,11.25,3.75
63,88,76,85,-6,11.25,3.75
64,88,76,85,-6,11.25,3.75
61,89,76,86,-6,11.25,3.75
61,89,78,86,-6,11.25,3.75
61,89,78,85,-6,11.25,3.75
61,89,76,85,-6,11.25,3.75
61,88,76,85,-6,11.25,3.75
61,88,76,90,-6,11.25,3.75
61,88,76,85,-6,11.25,3.75
61,88,78,81,-6,11.25,3.75
61,88,78,85,-6,11.25,3.75
61,88,78,85,-6,11.25,3.75
61,88,78,85,-6,11.25,3.75
61,82,76,85,-6,11.25,3.75
61,82,76,85,-6,11.25,3.75
61,83,77,85,-6,11.25,3.75
61,83,77,85,-6,11.25,3.75
61,83,77,81,-6,11.25,3.75
64,83,77,81,-6,11.25,3.75
64,87,75,81,-6,11.25,3.75
61,87,75,81,-6,11.25,3.75
61,83,75,81,-6,11.25,3.75
64,83,75,81,-6,11.25,3.75
64,83,75,89,-6,11.25,3.75
61,83,75,89,-6,11.25,3.75
61,89,78,89,-6,11.25,3.75
64,89,78,89,-6,11.25,3.75
61,89,78,81,-6,11.25,3.75
61,89,78,85,-6,11.25,3.75
64,82,75,80,-6,11.25,3.75
61,82,75,80,-6,11.25,3.75
61,82,75,80,-6,11.25,3.75
61,82,75,85,-6,11.25,3.75
64,82,75,81,-6,11.25,3.75
61,82,78,81,-6,11.25,3.75
61,88,76,81,-6,11.25,3.75
61,88,76,81,-6,11.25,3.75
61,88,76,81,-6,11.25,3.75
64,88,76,86,-6,11.25,3.75
61,83,76,86,-6,11.25,3.75
64,83,76,90,-6,11.25,3.75
61,83,78,90,-6,11.25,3.75
60,86,78,90,-6,11.25,3.75
62,84,75,90,-6,11.25,3.75
62,84,75,85,-6,11.25,3.75
63,84,79,80,-6,11.25,3.75
65,80,77,78,-6,11.25,2.25
66,80,81,78,-6,11.25,2.25
68,80,81,81,-6,11.25,2.25
68,81,81,77,-6,11.25,2.25
68,83,81,84,-6,11.25,2.25
68,83,81,84,-6,11.25,2.25
66,78,81,77,-6,11.25,2.25
66,78,80,77,-6,11.25,2.25
69,78,77,77,-6,11.25,2.25
69,77,77,77,-6,11.25,2.25
69,80,75,77,-6,11.25,2.25
67,76,75,77,-6,11.25,2.25
67,76,75,77,-6,11.25,2.25
69,76,75,83,-6,11.25,2.25
69,76,81,83,-6,11.25,2.25
69,79,76,76,-6,11.25,2.25
66,79,81,84,-6,11.25,2.25
65,79,79,83,-6,11.25,2.25
69,79,79,83,-6,11.25,2.25
69,81,79,83,-6,11.25,2.25
68,81,77,85,-6,11.25,2.25
68,81,82,85,-6,11.25,2.25
69,81,82,77,-6,11.25,2.25
67,77,84,77,-6,11.25,2.25
67,77,78,77,-6,11.25,2.25
68,79,78,77,-6,11.25,2.25
68,79,79,77,-6,11.25,2.25
68,79,79,82,-6,11.25,2.25
69,81,79,83,-6,11.25,2.25
68,76,87,83,-6,11.25,2.25
68,76,87,83,-6,11.25,2.25
68,76,87,77,-6,11.25,2.25
68,76,87,77,-6,11.25,2.25
68,76,87,84,-6,11.25,2.25
69,82,77,84,-6,11.25,2.25
68,81,77,84,-6,11.25,2.25
70,81,77,81,-6,11.25,2.25
70,81,77,81,-6,11.25,2.25
70,77,77,81,-6,11.25,2.25
65,77,77,84,-6,11.25,2.25
66,77,76,77,-6,11.25,2.25
66,77,76,77,-6,11.25,2.25
66,77,80,77,-6,11.25,2.25
66,77,80,77,-6,11.25,2.25
66,77,80,77,-6,11.25,2.25
69,77,80,77,-6,11.25,2.25
69,76,80,80,-6,11.25,2.25
69,76,80,80,-6,11.25,2.25
68,76,80,80,-6,11.25,2.25
68,76,80,80,-6,11.25,2.25
66,76,80,80,-6,11.25,2.25
66,77,80,80,-6,11.25,2.25
66,82,77,86,-6,11.25,2.25
68,82,77,84,-6,11.25,2.25
69,82,77,81,-6,11.25,2.25
68,82,77,76,-6,11.25,2.25
68,77,84,76,-6,11.25,2.25
66,77,84,76,-6,11.25,2.25
68,78,84,81,-6,11.25,2.25
71,78,83,85,-6,11.25,2.25
69,77,81,85,-6,11.25,2.25
65,77,81,84,-6,11.25,2.25
69,79,81,84,-6,11.25,2.25
70,78,81,84,-6,11.25,2.25
70,82,80,80,-6,11.25,2.25
70,78,83,77,-6,11.25,2.25
69,78,83,77,-6,11.25,2.25
69,78,83,81,-6,11.25,2.25
65,78,77,81,-6,11.25,2.25
70,78,77,77,-6,11.25,2.25
69,84,81,77,-6,11.25,2.25
67,84,81,77,-6,11.25,2.25
67,84,76,77,-6,11.25,2.25
67,77,83,82,-6,11.25,2.25
67,84,81,77,-6,11.25,2.25
67,76,81,82,-6,11.25,2.25
68,76,81,82,-6,11.25,2.25
68,76,81,82,-6,11.25,2.25
68,77,77,82,-6,11.25,2.25
65,77,81,82,-6,11.25,2.25
65,85,81,77,-6,11.25,2.25
66,77,77,84,-6,11.25,2.25
69,77,77,84,-6,11.25,2.25
69,87,77,85,-6,11.25,2.25
70,77,77,84,-6,11.25,2.25
69,77,77,77,-6,11.25,2.25
69,77,77,77,-6,11.25,2.25
68,77,77,82,-6,11.25,2.25
68,77,82,82,-6,11.25,2.25
68,77,82,82,-6,11.25,2.25
68,77,82,77,-6,11.25,2.25
68,77,82,77,-6,11.25,2.25
68,77,81,78,-6,11.25,2.25
68,77,81,83,-6,11.25,2.25
68,77,81,81,-6,11.25,2.25
69,77,77,78,-6,11.25,2.25
69,77,81,78,-6,11.25,2.25
69,76,81,76,-6,11.25,2.25
66,76,78,76,-6,11.25,2.25
68,76,78,85,-6,11.25,2.25
65,83,81,76,-6,11.25,2.25
65,83,82,77,-6,11.25,2.25
68,83,82,77,-6,11.25,2.25
68,80,78,77,-6,11.25,2.25
68,80,80,79,-6,11.25,2.25
68,80,81,77,-6,11.25,2.25
68,80,81,78,-6,11.25,2.25
67,80,81,77,-6,11.25,2.25
67,80,76,77,-6,11.25,2.25
69,78,76,77,-6,11.25,2.25
69,78,76,78,-6,11.25,2.25
65,78,83,78,-6,11.25,2.25
69,79,83,83,-6,11.25,2.25
65,78,83,78,-6,11.25,2.25
65,78,81,83,-6,11.25,2.25
65,82,81,83,-6,11.25,2.25
68,82,77,84,-6,11.25,2.25
65,83,77,78,-6,11.25,2.25
68,83,77,83,-6,11.25,2.25
68,79,83,86,-6,11.25,2.25
68,79,83,79,-6,11.25,2.25
66,81,83,77,-6,11.25,2.25
66,81,83,79,-6,11.25,2.25
69,81,83,79,-6,11.25,2.25
69,79,83,79,-6,11.25,2.25
69,77,83,78,-6,11.25,2.25
71,77,78,78,-6,11.25,2.25
71,79,84,78,-6,11.25,2.25
70,77,84,85,-6,11.25,2.25
69,81,84,85,-6,11.25,2.25
65,81,78,84,-6,11.25,2.25
65,77,78,82,-6,11.25,2.25
71,77,78,82,-6,11.25,2.25
71,78,80,84,-6,11.25,2.25
73,200,200,81,-6,11.25,0.75
73,78,79,87,-6,11.25,0.75
74,78,79,82,-6,11.25,0.75
69,78,79,82,-6,11.25,0.75
69,78,80,82,-6,11.25,0.75
74,77,80,82,-6,11.25,0.75
72,77,79,84,-6,11.25,0.75
72,78,83,84,-6,11.25,0.75
72,78,80,81,-6,11.25,0.75
68,77,81,85,-6,11.25,0.75
68,77,81,85,-6,11.25,0.75
69,77,81,84,-6,11.25,0.75
68,78,81,84,-6,11.25,0.75
67,78,81,82,-6,11.25,0.75
67,79,81,82,-6,11.25,0.75
70,79,81,81,-6,11.25,0.75
68,79,81,84,-6,11.25,0.75
69,79,82,84,-6,11.25,0.75
69,79,82,82,-6,11.25,0.75
68,79,83,82,-6,11.25,0.75
68,79,83,82,-6,11.25,0.75
69,79,81,83,-6,11.25,0.75
72,79,81,83,-6,11.25,0.75
72,80,81,83,-6,11.25,0.75
69,80,81,83,-6,11.25,0.75
72,80,83,83,-6,11.25,0.75
73,79,81,82,-6,11.25,0.75
73,78,81,82,-6,11.25,0.75
73,78,82,82,-6,11.25,0.75
71,78,82,82,-6,11.25,0.75
69,78,82,83,-6,11.25,0.75
69,78,81,83,-6,11.25,0.75
69,78,81,81,-6,11.25,0.75
69,78,81,82,-6,11.25,0.75
72,77,82,90,-6,11.25,0.75
74,77,81,90,-6,11.25,0.75
69,79,77,90,-6,11.25,0.75
69,79,77,82,-6,11.25,0.75
74,78,77,82,-6,11.25,0.75
74,79,77,84,-6,11.25,0.75
74,77,81,84,-6,11.25,0.75
74,77,80,81,-6,11.25,0.75
73,79,80,81,-6,11.25,0.75
68,78,77,81,-6,11.25,0.75
72,77,81,81,-6,11.25,0.75
72,77,81,80,-6,11.25,0.75
69,77,81,80,-6,11.25,0.75
69,77,81,80,-6,11.25,0.75
74,79,80,80,-6,11.25,0.75
68,79,80,80,-6,11.25,0.75
69,79,81,81,-6,11.25,0.75
68,78,81,81,-6,11.25,0.75
68,78,81,81,-6,11.25,0.75
68,78,81,84,-6,11.25,0.75
69,77,81,82,-6,11.25,0.75
74,77,81,82,-6,11.25,0.75
74,77,79,90,-6,11.25,0.75
74,76,79,90,-6,11.25,0.75
70,78,79,82,-6,11.25,0.75
74,78,79,83,-6,11.25,0.75
74,78,79,83,-6,11.25,0.75
74,78,81,88,-6,11.25,0.75
74,79,81,88,-6,11.25,0.75
74,78,81,83,-6,11.25,0.75
70,79,80,83,-6,11.25,0.75
70,79,81,83,-6,11.25,0.75
70,80,81,83,-6,11.25,0.75
69,80,81,83,-6,11.25,0.75
69,80,81,83,-6,11.25,0.75
69,79,81,82,-6,11.25,0.75
69,78,81,90,-6,11.25,0.75
70,78,80,89,-6,11.25,0.75
70,78,80,83,-6,11.25,0.75
68,79,79,90,-6,11.25,0.75
68,78,80,90,-6,11.25,0.75
70,78,80,90,-6,11.25,0.75
68,78,80,88,-6,11.25,0.75
69,78,80,82,-6,11.25,0.75
70,78,81,82,-6,11.25,0.75
73,79,81,88,-6,11.25,0.75
69,79,78,82,-6,11.25,0.75
69,79,79,82,-6,11.25,0.75
70,78,79,82,-6,11.25,0.75
73,77,79,82,-6,11.25,0.75
70,78,79,82,-6,11.25,0.75
70,79,79,82,-6,11.25,0.75
70,79,79,82,-6,11.25,0.75
69,79,79,82,-6,11.25,0.75
69,79,79,82,-6,11.25,0.75
69,79,80,82,-6,11.25,0.75
69,79,80,83,-6,11.25,0.75
69,77,82,83,-6,11.25,0.75
69,77,79,82,-6,11.25,0.75
71,79,78,82,-6,11.25,0.75
69,79,77,82,-6,11.25,0.75
69,79,78,82,-6,11.25,0.75
69,77,79,82,-6,11.25,0.75
69,77,79,82,-6,11.25,0.75
69,78,80,90,-6,11.25,0.75
68,79,79,90,-6,11.25,0.75
69,79,79,90,-6,11.25,0.75
69,79,79,90,-6,11.25,0.75
69,79,79,90,-6,11.25,0.75
69,79,79,83,-6,11.25,0.75
74,79,79,83,-6,11.25,0.75
74,77,79,83,-6,11.25,0.75
73,77,77,83,-6,11.25,0.75
69,77,79,82,-6,11.25,0.75
69,79,79,83,-6,11.25,0.75
72,78,79,83,-6,11.25,0.75
72,79,79,83,-6,11.25,0.75
69,79,79,82,-6,11.25,0.75
69,79,79,82,-6,11.25,0.75
72,78,79,82,-6,11.25,0.75
69,78,79,83,-6,11.25,0.75
69,78,79,83,-6,11.25,0.75
69,80,81,90,-6,11.25,0.75
73,78,81,82,-6,11.25,0.75
73,79,81,82,-6,11.25,0.75
69,76,81,82,-6,11.25,0.75
70,78,80,83,-6,11.25,0.75
69,78,77,83,-6,11.25,0.75
70,77,79,81,-6,11.25,0.75
74,78,79,84,-6,11.25,0.75
73,77,79,83,-6,11.25,0.75
69,76,78,83,-6,11.25,0.75
69,76,78,84,-6,11.25,0.75
69,78,78,84,-6,11.25,0.75
69,78,78,90,-6,11.25,0.75
69,76,78,82,-6,11.25,0.75
70,76,78,82,-6,11.25,0.75
73,76,78,84,-6,11.25,0.75
68,76,79,84,-6,11.25,0.75
72,77,79,84,-6,11.25,0.75
74,77,77,84,-6,11.25,0.75
68,77,77,84,-6,11.25,0.75
90,200,89,90,-6,12.75,0.75
70,89,89,88,-6,12.75,0.75
81,89,89,88,-6,12.75,0.75
80,83,88,88,-6,12.75,0.75
69,81,88,88,-6,12.75,0.75
69,80,88,86,-6,12.75,0.75
70,81,88,87,-6,12.75,0.75
70,83,88,87,-6,12.75,0.75
70,84,88,87,-6,12.75,0.75
71,82,88,88,-6,12.75,0.75
70,82,88,87,-6,12.75,0.75
80,82,87,87,-6,12.75,0.75
80,82,87,87,-6,12.75,0.75
69,82,87,87,-6,12.75,0.75
69,82,87,87,-6,12.75,0.75
70,83,87,87,-6,12.75,0.75
70,83,87,87,-6,12.75,0.75
70,82,87,87,-6,12.75,0.75
70,80,87,88,-6,12.75,0.75
70,80,88,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
70,80,88,88,-6,12.75,0.75
69,81,89,87,-6,12.75,0.75
70,81,89,87,-6,12.75,0.75
69,80,89,87,-6,12.75,0.75
70,80,89,87,-6,12.75,0.75
70,82,89,87,-6,12.75,0.75
69,82,90,87,-6,12.75,0.75
70,82,90,87,-6,12.75,0.75
70,80,90,89,-6,12.75,0.75
70,80,90,89,-6,12.75,0.75
69,80,89,89,-6,12.75,0.75
70,82,89,89,-6,12.75,0.75
70,81,89,89,-6,12.75,0.75
70,81,89,88,-6,12.75,0.75
70,81,88,88,-6,12.75,0.75
70,81,88,88,-6,12.75,0.75
70,82,88,89,-6,12.75,0.75
70,82,88,89,-6,12.75,0.75
70,82,88,89,-6,12.75,0.75
70,82,88,89,-6,12.75,0.75
69,90,88,89,-6,12.75,0.75
70,81,88,89,-6,12.75,0.75
70,81,88,89,-6,12.75,0.75
69,80,90,87,-6,12.75,0.75
70,83,90,87,-6,12.75,0.75
70,83,88,87,-6,12.75,0.75
70,83,88,87,-6,12.75,0.75
70,80,90,87,-6,12.75,0.75
85,83,90,87,-6,12.75,0.75
69,83,90,87,-6,12.75,0.75
70,83,90,87,-6,12.75,0.75
70,80,90,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
68,80,88,87,-6,12.75,0.75
79,80,89,88,-6,12.75,0.75
79,80,89,88,-6,12.75,0.75
69,83,89,89,-6,12.75,0.75
70,83,89,89,-6,12.75,0.75
69,83,89,87,-6,12.75,0.75
69,80,89,87,-6,12.75,0.75
69,80,89,87,-6,12.75,0.75
70,80,89,88,-6,12.75,0.75
69,80,89,88,-6,12.75,0.75
69,90,89,88,-6,12.75,0.75
70,90,89,88,-6,12.75,0.75
70,90,89,88,-6,12.75,0.75
70,82,89,88,-6,12.75,0.75
70,90,89,87,-6,12.75,0.75
70,90,89,87,-6,12.75,0.75
70,82,89,87,-6,12.75,0.75
69,82,89,89,-6,12.75,0.75
69,89,89,88,-6,12.75,0.75
69,80,89,88,-6,12.75,0.75
69,80,89,87,-6,12.75,0.75
80,80,88,87,-6,12.75,0.75
79,80,88,87,-6,12.75,0.75
79,89,88,87,-6,12.75,0.75
79,89,88,88,-6,12.75,0.75
70,89,88,87,-6,12.75,0.75
70,89,88,87,-6,12.75,0.75
70,80,88,87,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
69,89,89,88,-6,12.75,0.75
69,89,89,88,-6,12.75,0.75
69,80,89,88,-6,12.75,0.75
69,91,89,88,-6,12.75,0.75
69,80,89,88,-6,12.75,0.75
70,80,89,88,-6,12.75,0.75
70,80,89,88,-6,12.75,0.75
70,80,88,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
69,80,88,88,-6,12.75,0.75
70,80,88,87,-6,12.75,0.75
70,82,88,88,-6,12.75,0.75
70,82,91,88,-6,12.75,0.75
69,80,91,87,-6,12.75,0.75
69,80,91,87,-6,12.75,0.75
70,89,91,87,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,82,91,88,-6,12.75,0.75
69,82,91,87,-6,12.75,0.75
70,89,91,87,-6,12.75,0.75
69,83,89,87,-6,12.75,0.75
69,83,89,87,-6,12.75,0.75
70,83,89,87,-6,12.75,0.75
70,83,89,87,-6,12.75,0.75
70,83,89,87,-6,12.75,0.75
86,80,89,88,-6,12.75,0.75
79,80,89,88,-6,12.75,0.75
70,80,89,88,-6,12.75,0.75
79,89,89,88,-6,12.75,0.75
71,82,90,88,-6,12.75,0.75
71,82,90,88,-6,12.75,0.75
69,90,90,88,-6,12.75,0.75
68,90,90,88,-6,12.75,0.75
68,90,90,88,-6,12.75,0.75
79,82,90,88,-6,12.75,0.75
79,82,90,88,-6,12.75,0.75
69,82,90,87,-6,12.75,0.75
70,80,90,89,-6,12.75,0.75
70,80,90,89,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,80,91,87,-6,12.75,0.75
69,80,91,87,-6,12.75,0.75
69,80,91,87,-6,12.75,0.75
69,80,91,88,-6,12.75,0.75
79,80,91,88,-6,12.75,0.75
79,80,91,88,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,79,91,88,-6,12.75,0.75
78,79,91,88,-6,12.75,0.75
70,79,91,88,-6,12.75,0.75
69,83,91,88,-6,12.75,0.75
71,80,91,88,-6,12.75,0.75
70,80,91,88,-6,12.75,0.75
70,83,89,88,-6,12.75,0.75
84,87,200,200,-6,12.75,2.25
84,87,87,91,-6,12.75,2.25
83,89,87,91,-6,12.75,2.25
83,89,86,91,-6,12.75,2.25
83,89,86,91,-6,12.75,2.25
84,89,86,91,-6,12.75,2.25
83,90,87,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
84,88,83,91,-6,12.75,2.25
83,88,83,91,-6,12.75,2.25
83,89,85,91,-6,12.75,2.25
85,89,87,91,-6,12.75,2.25
82,89,88,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
83,88,87,91,-6,12.75,2.25
83,89,87,91,-6,12.75,2.25
83,88,87,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
84,88,87,91,-6,12.75,2.25
80,89,87,91,-6,12.75,2.25
80,89,87,91,-6,12.75,2.25
80,89,87,91,-6,12.75,2.25
85,89,87,91,-6,12.75,2.25
83,88,83,91,-6,12.75,2.25
83,89,83,91,-6,12.75,2.25
83,89,83,91,-6,12.75,2.25
79,89,83,91,-6,12.75,2.25
79,89,83,91,-6,12.75,2.25
82,89,87,91,-6,12.75,2.25
82,89,87,91,-6,12.75,2.25
82,87,87,91,-6,12.75,2.25
82,87,83,91,-6,12.75,2.25
82,88,88,91,-6,12.75,2.25
80,88,86,91,-6,12.75,2.25
80,88,86,91,-6,12.75,2.25
84,88,86,91,-6,12.75,2.25
84,88,88,91,-6,12.75,2.25
83,88,88,91,-6,12.75,2.25
83,88,88,91,-6,12.75,2.25
83,89,88,91,-6,12.75,2.25
82,89,88,91,-6,12.75,2.25
82,87,88,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
85,85,86,91,-6,12.75,2.25
82,86,89,91,-6,12.75,2.25
86,86,82,91,-6,12.75,2.25
86,87,88,91,-6,12.75,2.25
86,87,88,91,-6,12.75,2.25
82,87,88,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,89,82,91,-6,12.75,2.25
82,89,82,91,-6,12.75,2.25
84,89,82,91,-6,12.75,2.25
84,89,89,91,-6,12.75,2.25
82,88,89,91,-6,12.75,2.25
82,88,89,91,-6,12.75,2.25
82,88,89,91,-6,12.75,2.25
83,88,88,91,-6,12.75,2.25
83,88,88,91,-6,12.75,2.25
82,87,88,91,-6,12.75,2.25
80,87,88,91,-6,12.75,2.25
80,89,88,91,-6,12.75,2.25
80,89,88,91,-6,12.75,2.25
85,89,88,91,-6,12.75,2.25
85,89,88,91,-6,12.75,2.25
81,89,88,91,-6,12.75,2.25
82,89,88,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,89,85,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,87,89,91,-6,12.75,2.25
82,87,89,91,-6,12.75,2.25
82,87,82,91,-6,12.75,2.25
82,87,82,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
83,87,86,91,-6,12.75,2.25
83,87,86,91,-6,12.75,2.25
83,87,86,91,-6,12.75,2.25
83,87,86,91,-6,12.75,2.25
82,89,86,91,-6,12.75,2.25
82,87,88,91,-6,12.75,2.25
81,87,88,91,-6,12.75,2.25
83,87,88,91,-6,12.75,2.25
87,87,87,91,-6,12.75,2.25
82,87,87,91,-6,12.75,2.25
84,87,86,91,-6,12.75,2.25
84,87,86,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
88,87,87,91,-6,12.75,2.25
88,87,82,91,-6,12.75,2.25
86,87,82,91,-6,12.75,2.25
86,88,81,91,-6,12.75,2.25
86,88,81,91,-6,12.75,2.25
86,88,88,91,-6,12.75,2.25
82,88,88,91,-6,12.75,2.25
81,88,82,91,-6,12.75,2.25
81,88,82,91,-6,12.75,2.25
81,88,82,91,-6,12.75,2.25
81,88,87,91,-6,12.75,2.25
86,88,87,91,-6,12.75,2.25
86,88,88,91,-6,12.75,2.25
86,88,88,91,-6,12.75,2.25
81,88,88,91,-6,12.75,2.25
81,88,90,91,-6,12.75,2.25
81,88,90,91,-6,12.75,2.25
82,89,90,91,-6,12.75,2.25
82,89,90,91,-6,12.75,2.25
82,89,90,91,-6,12.75,2.25
81,89,90,91,-6,12.75,2.25
83,89,82,91,-6,12.75,2.25
83,87,82,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
85,87,88,91,-6,12.75,2.25
81,87,86,91,-6,12.75,2.25
81,87,86,91,-6,12.75,2.25
83,87,86,91,-6,12.75,2.25
82,87,86,91,-6,12.75,2.25
85,87,86,91,-6,12.75,2.25
88,87,87,91,-6,12.75,2.25
86,87,87,91,-6,12.75,2.25
81,87,87,91,-6,12.75,2.25
81,88,87,91,-6,12.75,2.25
82,88,87,91,-6,12.75,2.25
81,88,89,91,-6,12.75,2.25
81,88,88,91,-6,12.75,2.25
81,88,88,91,-6,12.75,2.25
82,88,87,91,-6,12.75,2.25
82,88,87,91,-6,12.75,2.25
82,88,81,91,-6,12.75,2.25
82,88,81,91,-6,12.75,2.25
82,88,89,91,-6,12.75,2.25
82,88,89,91,-6,12.75,2.25
84,88,89,91,-6,12.75,2.25
84,88,86,91,-6,12.75,2.25
77,90,89,91,-6,12.75,3.75
74,90,89,91,-6,12.75,3.75
74,90,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
84,91,89,91,-6,12.75,3.75
84,91,89,91,-6,12.75,3.75
84,91,89,91,-6,12.75,3.75
84,91,89,91,-6,12.75,3.75
84,91,89,91,-6,12.75,3.75
72,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
88,91,89,91,-6,12.75,3.75
73,91,89,91,-6,12.75,3.75
87,91,89,91,-6,12.75,3.75
73,91,89,91,-6,12.75,3.75
73,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
83,91,89,91,-6,12.75,3.75
83,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
80,91,89,91,-6,12.75,3.75
80,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
86,91,89,91,-6,12.75,3.75
75,91,89,91,-6,12.75,3.75
75,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
85,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
73,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
77,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
74,91,89,91,-6,12.75,3.75
76,91,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
85,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
85,92,89,91,-6,12.75,3.75
74,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
77,92,89,91,-6,12.75,3.75
74,92,89,91,-6,12.75,3.75
