RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegression,yRegression
73,87,78,78,78,81,-6,3.75,2.25
73,86,78,78,81,71,-6,3.75,2.25
70,86,78,75,80,72,-6,3.75,2.25
70,86,76,76,78,72,-6,3.75,2.25
69,79,76,76,78,72,-6,3.75,2.25
70,79,76,76,77,72,-6,3.75,2.25
70,84,77,81,77,79,-6,3.75,2.25
70,84,85,81,78,76,-6,3.75,2.25
78,84,78,79,77,82,-6,3.75,2.25
70,84,78,76,77,81,-6,3.75,2.25
75,79,77,76,77,81,-6,3.75,2.25
72,79,76,79,77,76,-6,3.75,2.25
72,79,77,81,77,74,-6,3.75,2.25
72,79,77,81,77,74,-6,3.75,2.25
69,79,77,78,77,72,-6,3.75,2.25
72,83,76,76,77,82,-6,3.75,2.25
72,83,76,78,77,75,-6,3.75,2.25
73,83,84,78,77,75,-6,3.75,2.25
70,83,87,81,79,77,-6,3.75,2.25
70,83,77,81,79,77,-6,3.75,2.25
70,89,76,79,78,77,-6,3.75,2.25
69,89,75,76,77,75,-6,3.75,2.25
72,88,75,76,77,75,-6,3.75,2.25
76,88,79,77,79,82,-6,3.75,2.25
72,87,76,76,78,82,-6,3.75,2.25
74,87,82,79,77,82,-6,3.75,2.25
74,88,78,78,77,82,-6,3.75,2.25
76,78,78,79,77,82,-6,3.75,2.25
76,84,78,79,78,76,-6,3.75,2.25
80,84,77,80,78,76,-6,3.75,2.25
80,84,77,80,78,76,-6,3.75,2.25
74,87,77,78,81,76,-6,3.75,2.25
74,86,77,78,78,74,-6,3.75,2.25
74,85,76,78,77,74,-6,3.75,2.25
76,85,76,79,78,82,-6,3.75,2.25
76,79,78,79,80,82,-6,3.75,2.25
76,79,78,79,77,82,-6,3.75,2.25
73,79,76,78,77,77,-6,3.75,2.25
69,86,85,78,77,77,-6,3.75,2.25
70,86,84,81,76,71,-6,3.75,2.25
69,78,85,81,76,71,-6,3.75,2.25
69,85,76,81,81,71,-6,3.75,2.25
69,78,83,81,81,71,-6,3.75,2.25
69,89,76,79,77,80,-6,3.75,2.25
69,89,76,79,81,73,-6,3.75,2.25
69,78,76,79,77,74,-6,3.75,2.25
69,90,78,80,80,82,-6,3.75,2.25
72,90,83,76,77,82,-6,3.75,2.25
69,89,77,76,81,76,-6,3.75,2.25
69,88,77,81,80,76,-6,3.75,2.25
69,78,76,82,80,76,-6,3.75,2.25
75,88,76,82,78,76,-6,3.75,2.25
74,88,76,76,78,81,-6,3.75,2.25
74,88,76,76,79,81,-6,3.75,2.25
69,90,76,81,79,73,-6,3.75,2.25
76,88,76,76,77,71,-6,3.75,2.25
77,78,79,76,77,71,-6,3.75,2.25
69,78,76,79,78,77,-6,3.75,2.25
73,78,79,81,78,76,-6,3.75,2.25
73,83,79,78,77,76,-6,3.75,2.25
69,77,79,80,79,76,-6,3.75,2.25
69,88,77,80,78,76,-6,3.75,2.25
76,88,76,77,77,77,-6,3.75,2.25
74,88,79,79,77,77,-6,3.75,2.25
74,88,79,79,77,77,-6,3.75,2.25
74,78,77,85,81,73,-6,3.75,2.25
74,78,84,85,77,72,-6,3.75,2.25
74,79,84,85,78,72,-6,3.75,2.25
70,79,84,79,77,77,-6,3.75,2.25
70,79,77,79,78,73,-6,3.75,2.25
77,84,77,77,78,73,-6,3.75,2.25
75,79,76,77,78,82,-6,3.75,2.25
71,79,77,79,81,73,-6,3.75,2.25
71,78,85,79,80,73,-6,3.75,2.25
72,87,76,79,78,73,-6,3.75,2.25
73,87,76,76,78,75,-6,3.75,2.25
73,87,85,76,77,75,-6,3.75,2.25
80,78,81,80,76,81,-6,3.75,2.25
80,79,81,80,78,85,-6,3.75,2.25
71,84,79,77,83,85,-6,3.75,2.25
71,84,78,77,83,87,-6,3.75,2.25
71,87,78,77,80,87,-6,3.75,2.25
71,83,78,82,79,74,-6,3.75,2.25
69,83,78,82,79,74,-6,3.75,2.25
69,83,77,81,79,74,-6,3.75,2.25
69,83,80,81,77,73,-6,3.75,2.25
77,83,77,77,78,73,-6,3.75,2.25
69,83,78,77,81,74,-6,3.75,2.25
69,83,76,77,81,73,-6,3.75,2.25
69,83,83,77,78,73,-6,3.75,2.25
77,83,81,84,80,80,-6,3.75,2.25
77,86,81,81,77,80,-6,3.75,2.25
72,88,76,81,78,76,-6,3.75,2.25
77,78,76,79,78,82,-6,3.75,2.25
76,78,76,79,78,76,-6,3.75,2.25
69,78,76,77,78,76,-6,3.75,2.25
69,78,76,81,77,78,-6,3.75,2.25
78,85,76,79,77,81,-6,3.75,2.25
77,84,76,79,81,77,-6,3.75,2.25
77,84,76,79,80,77,-6,3.75,2.25
76,84,76,81,79,74,-6,3.75,2.25
76,83,82,81,78,74,-6,3.75,2.25
76,83,86,77,76,76,-6,3.75,2.25
72,82,86,77,76,76,-6,3.75,2.25
72,78,86,76,79,79,-6,3.75,2.25
72,77,77,76,81,72,-6,3.75,2.25
76,77,76,76,81,76,-6,3.75,2.25
76,77,76,77,81,76,-6,3.75,2.25
76,77,76,79,78,85,-6,3.75,2.25
77,77,76,79,82,85,-6,3.75,2.25
77,77,77,79,81,75,-6,3.75,2.25
77,82,79,80,76,75,-6,3.75,2.25
77,82,74,76,76,73,-6,3.75,2.25
80,82,82,76,78,73,-6,3.75,2.25
80,83,82,76,78,87,-6,3.75,2.25
80,83,76,76,79,81,-6,3.75,2.25
80,83,81,84,79,75,-6,3.75,2.25
76,83,81,79,78,75,-6,3.75,2.25
70,83,77,79,78,75,-6,3.75,2.25
70,83,77,79,76,75,-6,3.75,2.25
76,83,76,76,79,76,-6,3.75,2.25
76,83,76,79,79,76,-6,3.75,2.25
73,83,76,81,83,76,-6,3.75,2.25
73,82,76,81,83,76,-6,3.75,2.25
73,85,85,79,84,80,-6,3.75,2.25
75,85,85,79,84,85,-6,3.75,2.25
75,85,85,79,80,85,-6,3.75,2.25
73,77,85,79,77,85,-6,3.75,2.25
71,77,84,80,79,85,-6,3.75,2.25
71,81,84,82,80,76,-6,3.75,2.25
77,85,74,82,82,76,-6,3.75,2.25
69,85,77,80,82,77,-6,3.75,2.25
71,86,75,80,77,75,-6,3.75,2.25
77,86,76,80,78,75,-6,3.75,2.25
68,85,76,80,78,73,-6,3.75,2.25
68,85,77,80,77,81,-6,3.75,2.25
69,85,77,80,77,74,-6,3.75,2.25
72,85,85,81,80,74,-6,3.75,2.25
72,79,75,81,80,77,-6,3.75,2.25
72,79,75,80,79,77,-6,3.75,2.25
69,79,75,80,82,72,-6,3.75,2.25
71,78,75,80,82,71,-6,3.75,2.25
71,86,75,80,82,71,-6,3.75,2.25
73,86,75,77,77,71,-6,3.75,2.25
73,86,75,77,77,72,-6,3.75,2.25
73,84,75,83,77,72,-6,3.75,2.25
74,84,75,83,78,76,-6,3.75,2.25
82,77,75,76,78,71,-6,3.75,2.25
70,77,75,83,80,71,-6,3.75,2.25
70,82,77,83,80,73,-6,3.75,2.25
76,82,77,83,80,73,-6,3.75,2.25
72,80,78,81,80,77,-6,3.75,2.25
73,80,76,81,80,72,-6,3.75,2.25
68,80,76,81,77,72,-6,3.75,2.25
77,84,76,76,80,72,-6,3.75,2.25
77,84,78,80,79,81,-6,3.75,2.25
77,84,78,80,78,81,-6,3.75,2.25
77,85,77,79,77,79,-6,3.75,2.25
79,78,85,76,76,75,-6,3.75,2.25
79,76,76,76,77,79,-6,3.75,2.25
81,76,76,76,77,79,-6,3.75,2.25
81,82,76,75,79,79,-6,3.75,2.25
81,82,86,75,77,75,-6,3.75,2.25
73,77,76,76,77,71,-6,3.75,2.25
69,77,79,79,77,71,-6,3.75,2.25
69,86,79,79,78,71,-6,3.75,2.25
69,84,85,81,78,77,-6,3.75,2.25
69,82,77,76,78,76,-6,3.75,2.25
78,82,85,76,76,72,-6,3.75,2.25
74,82,76,76,78,79,-6,3.75,2.25
73,82,76,81,77,79,-6,3.75,2.25
77,82,74,81,77,80,-6,3.75,2.25
74,77,80,79,77,72,-6,3.75,2.25
68,85,86,79,79,72,-6,3.75,2.25
68,85,75,79,77,80,-6,3.75,2.25
200,71,83,72,76,77,-6,3.75,3.75
79,72,78,71,75,77,-6,3.75,3.75
71,72,85,72,75,77,-6,3.75,3.75
73,73,83,74,69,77,-6,3.75,3.75
81,71,82,74,75,84,-6,3.75,3.75
79,71,82,74,77,84,-6,3.75,3.75
79,74,81,75,76,85,-6,3.75,3.75
79,71,83,75,69,84,-6,3.75,3.75
71,73,83,73,71,77,-6,3.75,3.75
71,74,84,72,78,87,-6,3.75,3.75
71,71,83,72,75,80,-6,3.75,3.75
71,74,86,74,76,77,-6,3.75,3.75
71,74,86,71,76,89,-6,3.75,3.75
71,71,86,75,76,82,-6,3.75,3.75
81,71,86,75,70,82,-6,3.75,3.75
81,73,79,74,77,76,-6,3.75,3.75
78,73,80,71,77,76,-6,3.75,3.75
72,71,80,74,69,76,-6,3.75,3.75
85,71,80,71,69,76,-6,3.75,3.75
85,71,83,74,75,82,-6,3.75,3.75
84,72,80,72,73,82,-6,3.75,3.75
84,72,80,72,70,82,-6,3.75,3.75
84,72,80,72,69,82,-6,3.75,3.75
84,72,80,72,72,82,-6,3.75,3.75
71,72,75,76,80,82,-6,3.75,3.75
71,72,76,76,81,77,-6,3.75,3.75
71,75,76,82,80,77,-6,3.75,3.75
80,74,77,82,80,84,-6,3.75,3.75
80,73,77,86,80,84,-6,3.75,3.75
80,73,77,76,77,84,-6,3.75,3.75
80,73,77,76,73,84,-6,3.75,3.75
80,73,77,75,81,86,-6,3.75,3.75
80,74,77,75,73,79,-6,3.75,3.75
80,73,78,76,81,90,-6,3.75,3.75
76,74,78,76,81,73,-6,3.75,3.75
76,74,78,77,82,73,-6,3.75,3.75
76,74,78,81,81,73,-6,3.75,3.75
76,73,78,81,77,83,-6,3.75,3.75
76,73,78,77,77,83,-6,3.75,3.75
76,73,78,77,77,84,-6,3.75,3.75
76,73,78,83,77,87,-6,3.75,3.75
76,73,77,81,77,91,-6,3.75,3.75
76,73,77,77,77,91,-6,3.75,3.75
74,73,77,83,72,91,-6,3.75,3.75
74,73,76,83,72,91,-6,3.75,3.75
68,74,77,83,72,74,-6,3.75,3.75
74,74,77,82,72,86,-6,3.75,3.75
78,73,76,84,72,94,-6,3.75,3.75
78,73,77,84,73,73,-6,3.75,3.75
68,73,79,77,73,87,-6,3.75,3.75
78,73,79,83,72,87,-6,3.75,3.75
78,74,78,83,72,72,-6,3.75,3.75
78,74,77,76,72,72,-6,3.75,3.75
77,73,77,77,76,89,-6,3.75,3.75
79,73,78,76,76,73,-6,3.75,3.75
81,74,79,76,79,84,-6,3.75,3.75
83,74,76,76,79,83,-6,3.75,3.75
77,73,76,76,80,82,-6,3.75,3.75
76,73,77,83,76,84,-6,3.75,3.75
79,74,78,83,80,83,-6,3.75,3.75
79,74,77,76,72,83,-6,3.75,3.75
68,74,77,76,72,83,-6,3.75,3.75
69,74,77,76,72,88,-6,3.75,3.75
69,74,78,76,76,87,-6,3.75,3.75
83,74,77,77,81,87,-6,3.75,3.75
83,73,77,77,72,81,-6,3.75,3.75
78,73,77,75,81,81,-6,3.75,3.75
78,72,77,75,81,81,-6,3.75,3.75
80,75,78,76,72,73,-6,3.75,3.75
80,75,78,77,72,79,-6,3.75,3.75
69,73,78,76,79,74,-6,3.75,3.75
69,73,76,78,79,74,-6,3.75,3.75
69,73,77,78,73,74,-6,3.75,3.75
69,73,78,83,73,79,-6,3.75,3.75
78,73,77,77,83,79,-6,3.75,3.75
78,74,81,78,83,79,-6,3.75,3.75
78,74,77,78,76,79,-6,3.75,3.75
70,74,76,78,81,83,-6,3.75,3.75
70,73,79,75,81,73,-6,3.75,3.75
72,73,78,77,75,85,-6,3.75,3.75
72,74,79,77,83,85,-6,3.75,3.75
71,72,77,82,77,82,-6,3.75,3.75
81,72,80,81,73,86,-6,3.75,3.75
67,74,80,77,81,76,-6,3.75,3.75
67,74,77,86,81,76,-6,3.75,3.75
77,74,78,86,73,76,-6,3.75,3.75
77,74,78,83,81,76,-6,3.75,3.75
68,74,76,83,81,81,-6,3.75,3.75
68,74,78,77,71,85,-6,3.75,3.75
68,75,76,76,81,73,-6,3.75,3.75
80,75,77,75,77,73,-6,3.75,3.75
80,75,75,75,81,84,-6,3.75,3.75
80,75,78,75,76,84,-6,3.75,3.75
80,72,78,75,82,84,-6,3.75,3.75
76,74,76,75,82,84,-6,3.75,3.75
76,73,76,83,82,84,-6,3.75,3.75
69,73,77,83,76,85,-6,3.75,3.75
69,74,76,82,76,85,-6,3.75,3.75
79,73,76,77,81,82,-6,3.75,3.75
81,73,76,78,80,82,-6,3.75,3.75
69,74,77,75,80,84,-6,3.75,3.75
69,74,77,77,80,84,-6,3.75,3.75
71,74,77,75,80,84,-6,3.75,3.75
76,74,77,75,77,90,-6,3.75,3.75
78,74,77,84,77,89,-6,3.75,3.75
79,74,77,77,73,73,-6,3.75,3.75
79,73,77,83,81,86,-6,3.75,3.75
78,74,77,76,81,86,-6,3.75,3.75
69,74,76,77,81,73,-6,3.75,3.75
78,74,77,82,81,73,-6,3.75,3.75
78,73,77,82,73,73,-6,3.75,3.75
77,73,77,82,76,80,-6,3.75,3.75
79,73,78,76,74,84,-6,3.75,3.75
77,73,78,76,76,84,-6,3.75,3.75
79,73,78,84,73,73,-6,3.75,3.75
79,74,76,83,76,85,-6,3.75,3.75
68,74,79,75,76,85,-6,3.75,3.75
68,74,79,75,76,85,-6,3.75,3.75
71,74,77,82,73,91,-6,3.75,3.75
71,73,77,77,73,91,-6,3.75,3.75
78,74,78,77,73,87,-6,3.75,3.75
78,74,76,77,73,89,-6,3.75,3.75
75,73,76,77,72,89,-6,3.75,3.75
75,73,77,77,73,82,-6,3.75,3.75
74,73,76,76,72,74,-6,3.75,3.75
78,73,77,83,72,74,-6,3.75,3.75
69,75,78,83,82,89,-6,3.75,3.75
69,75,78,83,82,89,-6,3.75,3.75
79,75,78,83,81,89,-6,3.75,3.75
79,75,77,75,81,73,-6,3.75,3.75
75,73,78,75,81,80,-6,3.75,3.75
77,73,76,75,73,80,-6,3.75,3.75
77,73,76,82,73,80,-6,3.75,3.75
79,74,77,83,73,76,-6,3.75,3.75
79,74,77,76,73,73,-6,3.75,3.75
79,73,77,76,82,81,-6,3.75,3.75
78,73,76,75,82,74,-6,3.75,3.75
80,73,77,75,80,76,-6,3.75,3.75
80,74,76,75,80,76,-6,3.75,3.75
78,74,76,75,80,76,-6,3.75,3.75
76,74,77,76,80,89,-6,3.75,3.75
76,72,77,76,76,89,-6,3.75,3.75
69,73,77,76,76,85,-6,3.75,3.75
69,74,76,76,80,74,-6,3.75,3.75
77,74,78,82,73,82,-6,3.75,3.75
69,74,77,76,73,82,-6,3.75,3.75
69,72,77,78,77,81,-6,3.75,3.75
76,72,77,82,82,73,-6,3.75,3.75
76,72,77,83,81,73,-6,3.75,3.75
69,72,77,76,81,81,-6,3.75,3.75
80,72,76,76,81,82,-6,3.75,3.75
69,74,78,76,76,82,-6,3.75,3.75
69,74,76,82,82,72,-6,3.75,3.75
77,74,76,77,73,73,-6,3.75,3.75
77,72,77,77,77,73,-6,3.75,3.75
79,74,77,77,79,73,-6,3.75,3.75
79,74,77,82,73,81,-6,3.75,3.75
79,74,77,83,73,73,-6,3.75,3.75
83,74,77,83,79,75,-6,3.75,3.75
81,74,78,82,82,75,-6,3.75,3.75
80,74,77,76,71,73,-6,3.75,3.75
70,74,77,77,71,86,-6,3.75,3.75
70,73,76,77,82,85,-6,3.75,3.75
70,74,76,77,82,89,-6,3.75,3.75
69,74,76,76,73,90,-6,3.75,3.75
69,74,76,81,73,90,-6,3.75,3.75
69,74,77,81,73,87,-6,3.75,3.75
69,74,77,81,82,87,-6,3.75,3.75
69,74,76,76,82,84,-6,3.75,3.75
80,73,77,75,73,89,-6,3.75,3.75
79,73,77,78,73,89,-6,3.75,3.75
76,73,77,82,76,89,-6,3.75,3.75
76,73,77,76,76,89,-6,3.75,3.75
76,74,77,76,73,89,-6,3.75,3.75
68,73,76,77,77,86,-6,3.75,3.75
68,73,76,77,77,73,-6,3.75,3.75
81,73,76,82,76,84,-6,3.75,3.75
81,73,77,82,80,85,-6,3.75,3.75
81,74,77,82,80,85,-6,3.75,3.75
68,72,77,76,80,85,-6,3.75,3.75
78,73,77,76,73,87,-6,3.75,3.75
78,73,76,76,82,87,-6,3.75,3.75
80,72,76,76,76,87,-6,3.75,3.75
79,72,76,75,76,87,-6,3.75,3.75
79,74,78,75,76,87,-6,3.75,3.75
69,74,77,78,73,88,-6,3.75,3.75
75,74,77,81,76,79,-6,3.75,3.75
75,74,77,81,77,79,-6,3.75,3.75
68,74,76,76,77,93,-6,3.75,3.75
68,74,76,75,77,93,-6,3.75,3.75
69,73,76,76,82,93,-6,3.75,3.75
79,73,78,76,76,84,-6,3.75,3.75
69,73,78,76,76,73,-6,3.75,3.75
69,74,77,83,77,73,-6,3.75,3.75
69,74,78,81,77,73,-6,3.75,3.75
77,74,78,82,81,73,-6,3.75,3.75
77,72,76,82,82,88,-6,3.75,3.75
79,72,76,82,83,73,-6,3.75,3.75
80,72,76,77,76,73,-6,3.75,3.75
78,72,76,77,76,72,-6,3.75,3.75
76,72,77,80,76,85,-6,3.75,3.75
79,72,77,80,77,73,-6,3.75,3.75
79,73,77,80,80,73,-6,3.75,3.75
79,73,77,77,80,73,-6,3.75,3.75
68,73,77,76,73,73,-6,3.75,3.75
68,73,77,76,75,85,-6,3.75,3.75
78,73,78,82,81,74,-6,3.75,3.75
70,73,77,75,76,73,-6,3.75,3.75
70,75,77,75,76,86,-6,3.75,3.75
79,75,77,76,72,86,-6,3.75,3.75
79,75,76,76,80,89,-6,3.75,3.75
81,72,78,82,81,86,-6,3.75,3.75
70,73,78,75,77,87,-6,3.75,3.75
74,73,78,75,77,73,-6,3.75,3.75
68,73,78,83,80,75,-6,3.75,3.75
76,73,76,82,80,75,-6,3.75,3.75
78,74,76,76,72,83,-6,3.75,3.75
75,73,76,76,80,76,-6,3.75,3.75
77,74,76,75,73,76,-6,3.75,3.75
77,73,77,74,82,74,-6,3.75,3.75
76,73,76,76,82,87,-6,3.75,3.75
70,73,76,76,82,80,-6,3.75,3.75
69,73,76,83,82,74,-6,3.75,3.75
69,74,77,83,81,91,-6,3.75,3.75
69,73,75,81,73,91,-6,3.75,3.75
70,73,75,81,73,80,-6,3.75,3.75
70,72,79,75,82,80,-6,3.75,3.75
68,72,78,76,73,73,-6,3.75,3.75
75,73,75,82,73,82,-6,3.75,3.75
69,73,75,82,73,82,-6,3.75,3.75
70,73,77,83,73,80,-6,3.75,3.75
68,73,77,83,79,85,-6,3.75,3.75
68,74,80,83,72,85,-6,3.75,3.75
78,74,77,83,72,85,-6,3.75,3.75
79,73,77,76,82,73,-6,3.75,3.75
78,73,77,76,81,87,-6,3.75,3.75
68,73,77,83,81,87,-6,3.75,3.75
68,73,77,83,76,79,-6,3.75,3.75
75,73,77,83,76,71,-6,3.75,3.75
75,74,78,75,76,71,-6,3.75,3.75
80,73,77,80,76,71,-6,3.75,3.75
76,73,78,80,77,86,-6,3.75,3.75
74,73,79,80,77,90,-6,3.75,3.75
74,73,78,77,77,74,-6,3.75,3.75
69,72,76,77,77,74,-6,3.75,3.75
69,73,78,77,79,74,-6,3.75,3.75
69,73,77,80,79,75,-6,3.75,3.75
69,73,77,80,76,79,-6,3.75,3.75
79,73,76,80,77,79,-6,3.75,3.75
83,73,76,74,77,89,-6,3.75,3.75
83,73,77,74,82,89,-6,3.75,3.75
69,73,77,83,82,89,-6,3.75,3.75
69,73,78,77,79,89,-6,3.75,3.75
71,73,78,77,85,72,-6,3.75,3.75
71,73,77,77,80,72,-6,3.75,3.75
70,73,77,85,80,87,-6,3.75,3.75
70,72,77,76,72,84,-6,3.75,3.75
77,74,77,76,73,73,-6,3.75,3.75
76,74,76,76,73,73,-6,3.75,3.75
76,74,78,76,73,73,-6,3.75,3.75
76,74,76,82,81,73,-6,3.75,3.75
81,72,77,83,81,83,-6,3.75,3.75
81,72,77,83,81,83,-6,3.75,3.75
81,72,77,79,77,87,-6,3.75,3.75
83,74,77,76,77,73,-6,3.75,3.75
73,74,76,77,77,73,-6,3.75,3.75
69,74,78,83,77,74,-6,3.75,3.75
69,73,78,83,76,74,-6,3.75,3.75
68,73,78,83,76,81,-6,3.75,3.75
79,73,75,83,79,89,-6,3.75,3.75
79,73,75,77,81,82,-6,3.75,3.75
76,73,77,77,84,82,-6,3.75,3.75
70,73,76,77,76,88,-6,3.75,3.75
82,73,77,75,82,79,-6,3.75,3.75
76,75,76,75,82,73,-6,3.75,3.75
76,75,76,77,77,90,-6,3.75,3.75
77,72,76,77,81,87,-6,3.75,3.75
69,72,76,75,81,74,-6,3.75,3.75
69,73,77,76,81,85,-6,3.75,3.75
78,73,77,74,81,74,-6,3.75,3.75
78,72,77,74,80,74,-6,3.75,3.75
77,72,76,76,81,76,-6,3.75,3.75
70,72,78,76,81,73,-6,3.75,3.75
70,73,78,76,80,73,-6,3.75,3.75
70,72,76,76,73,87,-6,3.75,3.75
73,72,78,76,73,84,-6,3.75,3.75
79,72,78,74,83,84,-6,3.75,3.75
74,74,76,77,77,80,-6,3.75,3.75
74,73,78,76,72,80,-6,3.75,3.75
68,73,76,82,72,72,-6,3.75,3.75
75,76,76,82,72,83,-6,3.75,3.75
79,76,76,90,77,72,-6,3.75,3.75
75,76,78,90,77,73,-6,3.75,3.75
75,75,77,77,81,89,-6,3.75,3.75
69,73,78,77,81,73,-6,3.75,3.75
69,73,76,77,71,72,-6,3.75,3.75
69,73,76,77,71,72,-6,3.75,3.75
78,73,76,76,76,72,-6,3.75,3.75
78,76,80,76,84,72,-6,3.75,3.75
78,72,80,76,82,72,-6,3.75,3.75
78,74,80,75,82,74,-6,3.75,3.75
68,75,80,73,81,74,-6,3.75,3.75
68,75,79,75,73,86,-6,3.75,3.75
80,73,79,75,83,84,-6,3.75,3.75
80,73,77,77,72,84,-6,3.75,3.75
80,74,77,77,76,84,-6,3.75,3.75
75,74,77,77,76,74,-6,3.75,3.75
75,72,80,83,77,74,-6,3.75,3.75
75,72,76,83,77,82,-6,3.75,3.75
70,72,75,77,73,73,-6,3.75,3.75
79,72,77,75,73,73,-6,3.75,3.75
78,73,77,81,81,80,-6,3.75,3.75
78,74,77,77,81,73,-6,3.75,3.75
80,74,77,77,73,73,-6,3.75,3.75
80,72,77,77,78,73,-6,3.75,3.75
72,72,77,81,77,80,-6,3.75,3.75
82,72,79,76,77,80,-6,3.75,3.75
73,73,79,76,82,82,-6,3.75,3.75
79,73,77,76,73,82,-6,3.75,3.75
79,73,79,76,82,85,-6,3.75,3.75
75,72,79,76,82,85,-6,3.75,3.75
73,72,80,76,73,85,-6,3.75,3.75
73,72,80,76,79,85,-6,3.75,3.75
73,72,75,77,84,74,-6,3.75,3.75
69,73,76,77,74,92,-6,3.75,3.75
69,73,76,77,77,73,-6,3.75,3.75
70,74,76,77,75,83,-6,3.75,3.75
83,75,76,76,76,85,-6,3.75,3.75
81,75,81,76,73,85,-6,3.75,3.75
81,73,78,76,73,73,-6,3.75,3.75
78,73,76,83,73,74,-6,3.75,3.75
70,73,79,78,73,75,-6,3.75,3.75
70,73,79,78,76,75,-6,3.75,3.75
70,73,79,77,81,75,-6,3.75,3.75
77,73,79,77,76,73,-6,3.75,3.75
82,73,76,77,76,91,-6,3.75,3.75
75,74,76,83,76,91,-6,3.75,3.75
79,74,79,82,76,74,-6,3.75,3.75
79,74,79,82,73,73,-6,3.75,3.75
79,74,77,82,73,73,-6,3.75,3.75
79,74,77,76,76,81,-6,3.75,3.75
78,73,77,74,81,74,-6,3.75,3.75
77,73,77,74,81,74,-6,3.75,3.75
81,74,77,76,73,87,-6,3.75,3.75
81,74,76,76,73,87,-6,3.75,3.75
70,74,76,77,73,87,-6,3.75,3.75
76,74,76,77,73,80,-6,3.75,3.75
75,74,77,75,73,73,-6,3.75,3.75
75,74,77,83,76,74,-6,3.75,3.75
77,74,77,83,73,74,-6,3.75,3.75
77,73,77,83,73,74,-6,3.75,3.75
79,73,77,83,76,73,-6,3.75,3.75
79,73,79,83,81,75,-6,3.75,3.75
70,74,76,84,81,74,-6,3.75,3.75
77,74,79,83,76,85,-6,3.75,3.75
69,73,77,75,79,85,-6,3.75,3.75
76,73,76,83,82,73,-6,3.75,3.75
76,73,76,83,81,76,-6,3.75,3.75
76,74,76,75,81,82,-6,3.75,3.75
76,74,76,83,75,82,-6,3.75,3.75
68,73,78,84,73,73,-6,3.75,3.75
68,73,78,75,73,73,-6,3.75,3.75
76,73,76,80,72,72,-6,3.75,3.75
74,73,76,80,81,72,-6,3.75,3.75
80,73,77,76,81,72,-6,3.75,3.75
80,73,77,83,72,72,-6,3.75,3.75
68,73,78,77,79,74,-6,3.75,3.75
68,73,78,77,73,73,-6,3.75,3.75
71,82,200,80,200,200,-6,5.25,0.75
73,75,74,76,80,86,-6,5.25,0.75
73,84,80,76,90,86,-6,5.25,0.75
71,82,77,81,80,78,-6,5.25,0.75
72,82,77,81,80,78,-6,5.25,0.75
72,82,79,76,83,78,-6,5.25,0.75
74,75,90,75,84,88,-6,5.25,0.75
74,75,86,80,84,88,-6,5.25,0.75
74,75,75,79,84,78,-6,5.25,0.75
69,76,75,79,86,78,-6,5.25,0.75
73,74,75,79,87,78,-6,5.25,0.75
73,74,75,76,86,78,-6,5.25,0.75
75,74,75,76,85,78,-6,5.25,0.75
80,77,80,83,86,81,-6,5.25,0.75
70,73,82,79,86,80,-6,5.25,0.75
70,73,76,80,77,80,-6,5.25,0.75
70,76,75,76,87,80,-6,5.25,0.75
73,76,79,76,78,80,-6,5.25,0.75
69,76,78,76,78,78,-6,5.25,0.75
69,83,78,80,77,89,-6,5.25,0.75
69,83,90,78,77,89,-6,5.25,0.75
75,79,75,80,78,89,-6,5.25,0.75
80,79,75,80,78,81,-6,5.25,0.75
80,73,75,80,78,81,-6,5.25,0.75
71,73,75,80,79,76,-6,5.25,0.75
71,73,75,80,78,80,-6,5.25,0.75
71,73,87,81,83,80,-6,5.25,0.75
71,73,77,81,79,80,-6,5.25,0.75
71,84,76,81,89,80,-6,5.25,0.75
73,83,76,81,89,83,-6,5.25,0.75
74,83,77,81,84,83,-6,5.25,0.75
75,83,78,80,84,83,-6,5.25,0.75
74,73,78,80,87,84,-6,5.25,0.75
74,73,78,76,87,81,-6,5.25,0.75
71,75,77,76,83,89,-6,5.25,0.75
71,82,88,76,83,89,-6,5.25,0.75
71,83,77,76,79,89,-6,5.25,0.75
69,83,77,80,79,77,-6,5.25,0.75
69,83,77,81,78,77,-6,5.25,0.75
77,81,87,76,79,78,-6,5.25,0.75
72,81,87,76,80,81,-6,5.25,0.75
72,81,77,76,80,76,-6,5.25,0.75
74,81,87,76,78,76,-6,5.25,0.75
74,73,86,80,84,76,-6,5.25,0.75
71,73,88,80,84,76,-6,5.25,0.75
71,84,88,75,84,76,-6,5.25,0.75
71,83,77,75,84,79,-6,5.25,0.75
71,83,77,75,78,80,-6,5.25,0.75
81,75,77,82,78,77,-6,5.25,0.75
77,75,77,76,78,76,-6,5.25,0.75
74,75,77,76,79,77,-6,5.25,0.75
74,75,77,76,79,77,-6,5.25,0.75
77,84,77,76,83,77,-6,5.25,0.75
81,84,77,80,83,77,-6,5.25,0.75
77,75,77,81,85,77,-6,5.25,0.75
77,75,78,81,85,81,-6,5.25,0.75
77,72,77,76,85,84,-6,5.25,0.75
73,82,78,81,84,80,-6,5.25,0.75
69,82,78,81,84,81,-6,5.25,0.75
71,82,81,76,82,76,-6,5.25,0.75
74,73,80,81,82,77,-6,5.25,0.75
69,73,88,76,80,81,-6,5.25,0.75
76,73,88,76,80,81,-6,5.25,0.75
