RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegressionn,yRegression
73,76,77,84,89,80,-7,6.75,2.25
78,72,79,72,89,87,-7,6.75,2.25
72,72,78,83,90,87,-7,6.75,2.25
71,76,81,83,84,87,-7,6.75,2.25
71,80,77,78,84,90,-7,6.75,2.25
83,76,77,78,84,90,-7,6.75,2.25
83,72,77,78,83,81,-7,6.75,2.25
72,72,80,77,83,81,-7,6.75,2.25
79,79,80,77,84,88,-7,6.75,2.25
86,72,77,83,84,83,-7,6.75,2.25
71,76,77,83,84,80,-7,6.75,2.25
71,80,79,72,85,86,-7,6.75,2.25
73,80,78,77,83,86,-7,6.75,2.25
80,76,78,77,89,81,-7,6.75,2.25
80,76,78,83,83,81,-7,6.75,2.25
75,76,78,84,83,79,-7,6.75,2.25
76,76,80,78,90,81,-7,6.75,2.25
84,76,80,78,90,81,-7,6.75,2.25
77,76,76,72,90,80,-7,6.75,2.25
77,80,80,83,83,85,-7,6.75,2.25
78,80,78,84,83,81,-7,6.75,2.25
78,79,78,85,88,81,-7,6.75,2.25
74,76,77,73,83,82,-7,6.75,2.25
74,72,77,73,83,79,-7,6.75,2.25
83,79,77,78,83,79,-7,6.75,2.25
73,80,78,77,83,80,-7,6.75,2.25
79,80,78,77,88,80,-7,6.75,2.25
81,80,80,77,88,80,-7,6.75,2.25
72,80,77,84,88,80,-7,6.75,2.25
75,79,77,77,88,80,-7,6.75,2.25
75,79,77,78,83,80,-7,6.75,2.25
76,80,79,78,83,80,-7,6.75,2.25
76,80,77,78,86,80,-7,6.75,2.25
76,76,78,84,88,87,-7,6.75,2.25
71,76,78,84,82,89,-7,6.75,2.25
84,79,77,84,86,89,-7,6.75,2.25
70,79,81,73,86,80,-7,6.75,2.25
71,76,77,84,88,80,-7,6.75,2.25
73,71,80,84,83,80,-7,6.75,2.25
78,72,78,77,84,87,-7,6.75,2.25
78,76,80,73,84,87,-7,6.75,2.25
78,72,80,73,84,81,-7,6.75,2.25
78,72,80,72,84,81,-7,6.75,2.25
76,72,77,72,83,81,-7,6.75,2.25
76,72,78,72,83,81,-7,6.75,2.25
82,80,80,85,83,81,-7,6.75,2.25
79,80,77,85,90,82,-7,6.75,2.25
77,76,81,73,90,81,-7,6.75,2.25
82,79,79,85,90,86,-7,6.75,2.25
78,76,79,78,90,86,-7,6.75,2.25
72,76,79,77,83,82,-7,6.75,2.25
68,72,81,78,83,82,-7,6.75,2.25
68,72,80,78,83,82,-7,6.75,2.25
75,79,81,85,85,82,-7,6.75,2.25
80,72,82,85,85,79,-7,6.75,2.25
74,76,82,85,90,87,-7,6.75,2.25
71,80,82,84,84,80,-7,6.75,2.25
71,72,82,83,88,80,-7,6.75,2.25
69,72,82,83,88,81,-7,6.75,2.25
69,71,82,83,88,83,-7,6.75,2.25
69,71,82,73,90,83,-7,6.75,2.25
69,71,80,82,90,83,-7,6.75,2.25
75,71,80,80,85,81,-7,6.75,2.25
75,71,80,84,87,79,-7,6.75,2.25
74,76,81,84,86,79,-7,6.75,2.25
72,72,77,84,86,79,-7,6.75,2.25
72,79,79,77,86,79,-7,6.75,2.25
72,77,79,77,86,79,-7,6.75,2.25
72,80,79,77,84,83,-7,6.75,2.25
77,75,76,78,84,80,-7,6.75,2.25
81,200,73,83,79,83,-7,6.75,3.75
81,200,73,83,79,83,-7,6.75,3.75
81,200,74,83,79,81,-7,6.75,3.75
69,200,74,80,79,81,-7,6.75,3.75
69,74,74,80,79,81,-7,6.75,3.75
69,72,75,80,79,81,-7,6.75,3.75
85,72,73,82,85,85,-7,6.75,3.75
68,82,79,77,79,86,-7,6.75,3.75
68,82,79,77,79,87,-7,6.75,3.75
68,82,73,82,79,87,-7,6.75,3.75
87,82,79,82,87,87,-7,6.75,3.75
68,71,79,82,87,85,-7,6.75,3.75
68,74,79,82,79,85,-7,6.75,3.75
68,71,79,82,79,85,-7,6.75,3.75
69,71,73,77,79,82,-7,6.75,3.75
69,82,73,77,79,83,-7,6.75,3.75
85,74,79,77,79,83,-7,6.75,3.75
80,71,73,77,79,84,-7,6.75,3.75
81,71,79,77,79,80,-7,6.75,3.75
69,71,75,77,87,80,-7,6.75,3.75
69,71,73,83,79,79,-7,6.75,3.75
79,81,75,81,79,90,-7,6.75,3.75
79,82,74,81,80,90,-7,6.75,3.75
68,82,76,82,86,90,-7,6.75,3.75
81,71,74,83,79,82,-7,6.75,3.75
80,71,78,77,86,78,-7,6.75,3.75
82,82,72,77,86,89,-7,6.75,3.75
70,82,72,81,79,88,-7,6.75,3.75
68,70,75,81,79,88,-7,6.75,3.75
68,70,73,81,85,86,-7,6.75,3.75
81,70,73,81,86,86,-7,6.75,3.75
69,71,75,81,79,79,-7,6.75,3.75
69,71,73,82,93,80,-7,6.75,3.75
79,71,74,78,78,88,-7,6.75,3.75
79,71,73,78,85,88,-7,6.75,3.75
85,73,75,77,85,88,-7,6.75,3.75
85,73,73,77,88,88,-7,6.75,3.75
85,70,73,82,88,83,-7,6.75,3.75
69,70,75,82,88,84,-7,6.75,3.75
86,82,81,82,78,84,-7,6.75,3.75
86,83,81,82,78,79,-7,6.75,3.75
68,71,73,76,78,79,-7,6.75,3.75
68,70,73,83,79,85,-7,6.75,3.75
79,70,75,83,79,85,-7,6.75,3.75
69,71,75,78,79,80,-7,6.75,3.75
69,82,73,78,78,92,-7,6.75,3.75
69,74,73,83,78,92,-7,6.75,3.75
70,74,73,76,78,92,-7,6.75,3.75
70,71,81,82,79,92,-7,6.75,3.75
70,71,73,82,79,81,-7,6.75,3.75
82,71,75,83,79,84,-7,6.75,3.75
80,70,75,84,83,86,-7,6.75,3.75
68,70,75,82,79,83,-7,6.75,3.75
68,71,75,83,79,84,-7,6.75,3.75
68,81,73,83,79,89,-7,6.75,3.75
68,81,75,83,79,89,-7,6.75,3.75
68,81,75,76,79,89,-7,6.75,3.75
81,82,75,83,79,89,-7,6.75,3.75
80,71,75,76,86,89,-7,6.75,3.75
80,74,81,77,86,80,-7,6.75,3.75
80,74,82,82,79,82,-7,6.75,3.75
69,70,81,83,79,82,-7,6.75,3.75
69,71,77,82,79,85,-7,6.75,3.75
69,74,77,84,79,85,-7,6.75,3.75
83,83,81,83,79,81,-7,6.75,3.75
83,74,73,83,79,81,-7,6.75,3.75
74,74,80,82,84,81,-7,6.75,3.75
74,82,80,82,84,83,-7,6.75,3.75
74,74,80,84,84,83,-7,6.75,3.75
74,74,80,81,79,83,-7,6.75,3.75
74,74,82,82,84,89,-7,6.75,3.75
68,71,74,82,84,89,-7,6.75,3.75
68,70,76,82,84,88,-7,6.75,3.75
68,85,74,84,79,81,-7,6.75,3.75
81,82,74,77,79,90,-7,6.75,3.75
69,82,85,77,79,80,-7,6.75,3.75
85,70,85,77,79,88,-7,6.75,3.75
69,82,74,77,79,84,-7,6.75,3.75
69,82,76,77,79,83,-7,6.75,3.75
69,82,74,83,81,83,-7,6.75,3.75
69,71,74,83,79,84,-7,6.75,3.75
68,71,76,83,79,82,-7,6.75,3.75
68,71,86,82,81,88,-7,6.75,3.75
68,71,76,82,81,80,-7,6.75,3.75
68,74,74,77,79,80,-7,6.75,3.75
69,73,73,82,78,80,-7,6.75,3.75
79,73,73,82,78,84,-7,6.75,3.75
69,75,80,82,84,79,-7,6.75,3.75
84,73,80,77,78,86,-7,6.75,3.75
84,81,75,78,78,86,-7,6.75,3.75
76,74,73,81,78,89,-7,6.75,3.75
82,69,74,76,87,86,-7,6.75,3.75
73,80,78,80,78,84,-7,6.75,3.75
79,79,74,78,85,89,-7,6.75,3.75
67,73,74,81,79,89,-7,6.75,3.75
72,73,74,78,79,82,-7,6.75,3.75
72,71,73,78,80,90,-7,6.75,3.75
72,82,73,78,79,81,-7,6.75,3.75
84,82,76,83,79,81,-7,6.75,3.75
84,82,75,83,79,81,-7,6.75,3.75
84,74,73,83,79,90,-7,6.75,3.75
70,82,80,76,79,87,-7,6.75,3.75
70,71,73,76,79,87,-7,6.75,3.75
69,74,80,83,86,85,-7,6.75,3.75
69,83,75,83,86,83,-7,6.75,3.75
69,82,75,82,86,83,-7,6.75,3.75
69,74,73,77,85,82,-7,6.75,3.75
69,74,75,83,86,84,-7,6.75,3.75
70,71,80,82,86,85,-7,6.75,3.75
86,71,80,82,86,80,-7,6.75,3.75
68,71,75,83,78,80,-7,6.75,3.75
69,73,81,77,88,79,-7,6.75,3.75
69,73,81,77,88,85,-7,6.75,3.75
80,74,80,76,80,80,-7,6.75,3.75
80,74,80,76,80,80,-7,6.75,3.75
83,74,75,77,80,85,-7,6.75,3.75
69,74,75,78,79,86,-7,6.75,3.75
69,82,74,85,78,86,-7,6.75,3.75
69,82,74,77,78,81,-7,6.75,3.75
69,82,75,77,78,85,-7,6.75,3.75
69,72,73,77,85,80,-7,6.75,3.75
69,82,73,77,85,80,-7,6.75,3.75
82,82,77,77,85,78,-7,6.75,3.75
68,71,74,81,90,78,-7,6.75,3.75
80,71,75,83,91,89,-7,6.75,3.75
80,72,72,78,77,89,-7,6.75,3.75
85,72,72,83,88,79,-7,6.75,3.75
69,71,72,84,88,87,-7,6.75,3.75
69,71,73,84,88,87,-7,6.75,3.75
69,71,80,76,88,88,-7,6.75,3.75
69,71,75,83,78,88,-7,6.75,3.75
83,71,75,83,79,88,-7,6.75,3.75
83,82,81,82,78,88,-7,6.75,3.75
83,82,72,82,78,88,-7,6.75,3.75
83,82,72,82,78,86,-7,6.75,3.75
69,82,72,76,78,86,-7,6.75,3.75
70,71,72,82,79,79,-7,6.75,3.75
70,71,72,83,87,79,-7,6.75,3.75
70,71,73,83,87,87,-7,6.75,3.75
70,83,73,77,78,80,-7,6.75,3.75
70,74,80,77,78,86,-7,6.75,3.75
83,74,73,83,87,82,-7,6.75,3.75
69,71,75,83,78,82,-7,6.75,3.75
70,82,75,83,78,85,-7,6.75,3.75
85,82,75,83,79,82,-7,6.75,3.75
85,74,73,84,79,89,-7,6.75,3.75
81,71,73,77,78,85,-7,6.75,3.75
68,74,73,77,78,86,-7,6.75,3.75
86,82,75,82,78,86,-7,6.75,3.75
86,83,81,83,79,80,-7,6.75,3.75
86,83,81,83,87,84,-7,6.75,3.75
69,83,73,83,78,84,-7,6.75,3.75
70,71,73,82,90,79,-7,6.75,3.75
70,73,72,83,90,79,-7,6.75,3.75
80,71,72,76,78,81,-7,6.75,3.75
69,71,81,76,78,84,-7,6.75,3.75
69,71,81,83,89,78,-7,6.75,3.75
69,71,81,77,89,86,-7,6.75,3.75
83,82,73,76,78,86,-7,6.75,3.75
69,71,72,76,78,86,-7,6.75,3.75
69,71,75,76,78,90,-7,6.75,3.75
69,71,75,83,78,87,-7,6.75,3.75
69,71,82,83,79,87,-7,6.75,3.75
82,81,72,84,79,84,-7,6.75,3.75
83,83,73,83,80,86,-7,6.75,3.75
80,74,81,83,80,78,-7,6.75,3.75
69,74,81,85,78,87,-7,6.75,3.75
84,74,74,83,78,87,-7,6.75,3.75
84,73,80,84,78,89,-7,6.75,3.75
85,74,80,77,78,89,-7,6.75,3.75
85,74,78,81,79,80,-7,6.75,3.75
85,73,74,75,82,83,-7,6.75,3.75
83,82,78,77,77,83,-7,6.75,3.75
83,82,78,81,77,78,-7,6.75,3.75
71,73,78,81,78,78,-7,6.75,3.75
71,73,78,77,78,78,-7,6.75,3.75
82,83,81,83,78,77,-7,6.75,3.75
78,73,82,84,91,82,-7,6.75,3.75
78,73,77,82,91,78,-7,6.75,3.75
70,81,75,83,78,79,-7,6.75,3.75
78,84,80,83,85,83,-7,6.75,3.75
78,84,81,83,87,83,-7,6.75,3.75
83,71,74,82,79,77,-7,6.75,3.75
81,70,74,82,79,77,-7,6.75,3.75
74,70,74,77,86,80,-7,6.75,3.75
71,73,81,83,87,80,-7,6.75,3.75
83,82,82,83,87,78,-7,6.75,3.75
78,82,81,82,86,87,-7,6.75,3.75
70,82,83,82,86,78,-7,6.75,3.75
82,82,73,83,78,87,-7,6.75,3.75
69,71,72,82,78,78,-7,6.75,3.75
69,71,72,82,78,84,-7,6.75,3.75
69,71,72,81,78,84,-7,6.75,3.75
69,71,83,78,78,86,-7,6.75,3.75
69,71,76,78,78,84,-7,6.75,3.75
77,71,88,81,78,78,-7,6.75,3.75
77,74,88,81,78,83,-7,6.75,3.75
77,74,82,83,90,78,-7,6.75,3.75
83,74,76,83,90,79,-7,6.75,3.75
83,71,76,83,77,86,-7,6.75,3.75
83,79,77,82,77,80,-7,6.75,3.75
70,71,74,83,82,90,-7,6.75,3.75
70,85,74,84,82,81,-7,6.75,3.75
70,71,74,83,78,84,-7,6.75,3.75
70,74,73,77,78,84,-7,6.75,3.75
70,74,74,81,78,84,-7,6.75,3.75
87,74,73,84,79,87,-7,6.75,3.75
69,71,83,83,79,79,-7,6.75,3.75
69,74,73,82,78,79,-7,6.75,3.75
69,83,73,82,78,84,-7,6.75,3.75
83,83,73,83,80,89,-7,6.75,3.75
83,83,73,83,80,89,-7,6.75,3.75
83,74,75,82,80,81,-7,6.75,3.75
83,71,75,80,80,84,-7,6.75,3.75
83,71,73,80,78,88,-7,6.75,3.75
83,82,75,82,78,80,-7,6.75,3.75
83,82,73,82,78,84,-7,6.75,3.75
69,74,73,82,78,83,-7,6.75,3.75
69,83,73,82,78,80,-7,6.75,3.75
69,70,73,82,88,79,-7,6.75,3.75
84,71,73,82,88,79,-7,6.75,3.75
83,74,75,82,88,78,-7,6.75,3.75
70,71,75,82,78,78,-7,6.75,3.75
69,71,75,82,78,88,-7,6.75,3.75
70,71,81,83,78,78,-7,6.75,3.75
81,71,81,82,79,85,-7,6.75,3.75
81,74,81,77,79,86,-7,6.75,3.75
81,83,75,83,79,86,-7,6.75,3.75
69,83,81,83,78,85,-7,6.75,3.75
70,73,75,82,89,88,-7,6.75,3.75
68,73,73,82,87,88,-7,6.75,3.75
68,74,75,82,87,89,-7,6.75,3.75
82,74,75,82,79,84,-7,6.75,3.75
82,74,82,83,79,79,-7,6.75,3.75
69,70,75,82,78,79,-7,6.75,3.75
70,70,75,82,78,88,-7,6.75,3.75
70,70,76,82,78,89,-7,6.75,3.75
70,73,75,83,78,85,-7,6.75,3.75
81,73,75,83,78,85,-7,6.75,3.75
79,74,73,82,78,85,-7,6.75,3.75
79,74,81,82,78,86,-7,6.75,3.75
82,71,81,77,78,86,-7,6.75,3.75
81,71,82,83,78,84,-7,6.75,3.75
69,83,82,83,89,84,-7,6.75,3.75
80,74,82,83,89,84,-7,6.75,3.75
80,82,81,78,89,89,-7,6.75,3.75
70,82,73,78,89,85,-7,6.75,3.75
70,74,75,82,78,78,-7,6.75,3.75
81,74,73,79,92,78,-7,6.75,3.75
82,74,75,78,87,88,-7,6.75,3.75
82,71,73,78,78,88,-7,6.75,3.75
82,82,75,78,78,83,-7,6.75,3.75
70,82,75,78,78,82,-7,6.75,3.75
70,70,81,78,79,90,-7,6.75,3.75
70,70,82,78,79,79,-7,6.75,3.75
83,83,75,77,78,86,-7,6.75,3.75
83,83,73,77,79,86,-7,6.75,3.75
68,74,81,82,87,86,-7,6.75,3.75
68,82,75,82,87,86,-7,6.75,3.75
68,82,75,77,78,93,-7,6.75,3.75
70,71,75,81,78,89,-7,6.75,3.75
83,71,80,77,79,89,-7,6.75,3.75
83,74,80,77,90,84,-7,6.75,3.75
70,73,82,83,80,79,-7,6.75,3.75
70,71,75,82,80,79,-7,6.75,3.75
68,70,75,77,80,84,-7,6.75,3.75
68,74,73,82,80,84,-7,6.75,3.75
68,74,73,76,80,80,-7,6.75,3.75
68,74,73,76,88,85,-7,6.75,3.75
68,71,73,77,88,80,-7,6.75,3.75
69,83,73,77,78,80,-7,6.75,3.75
70,83,73,82,78,80,-7,6.75,3.75
70,83,73,82,78,80,-7,6.75,3.75
70,70,77,81,78,86,-7,6.75,3.75
70,70,73,82,78,78,-7,6.75,3.75
69,70,73,82,78,86,-7,6.75,3.75
69,73,76,76,87,86,-7,6.75,3.75
69,70,76,76,78,80,-7,6.75,3.75
70,74,76,83,78,86,-7,6.75,3.75
80,74,73,82,78,86,-7,6.75,3.75
71,70,73,78,78,86,-7,6.75,3.75
71,70,81,77,78,86,-7,6.75,3.75
71,75,73,83,78,89,-7,6.75,3.75
74,75,73,81,78,89,-7,6.75,3.75
75,75,73,81,92,87,-7,6.75,3.75
75,69,73,81,78,87,-7,6.75,3.75
74,70,81,83,89,79,-7,6.75,3.75
74,70,81,83,89,87,-7,6.75,3.75
75,82,74,83,78,87,-7,6.75,3.75
74,82,74,83,78,88,-7,6.75,3.75
74,70,75,83,85,88,-7,6.75,3.75
73,70,75,83,78,88,-7,6.75,3.75
73,71,73,84,78,84,-7,6.75,3.75
73,75,73,84,77,79,-7,6.75,3.75
83,75,73,84,77,89,-7,6.75,3.75
69,83,76,84,78,77,-7,6.75,3.75
70,75,77,83,79,79,-7,6.75,3.75
68,75,73,77,79,79,-7,6.75,3.75
72,70,73,83,79,85,-7,6.75,3.75
72,70,73,83,78,78,-7,6.75,3.75
70,80,81,83,78,84,-7,6.75,3.75
84,82,73,83,78,79,-7,6.75,3.75
84,75,73,77,78,80,-7,6.75,3.75
79,75,73,82,78,86,-7,6.75,3.75
73,75,74,82,78,84,-7,6.75,3.75
81,83,76,83,78,84,-7,6.75,3.75
78,83,76,82,78,86,-7,6.75,3.75
78,71,83,83,78,82,-7,6.75,3.75
76,71,83,83,89,87,-7,6.75,3.75
69,71,77,83,89,87,-7,6.75,3.75
82,71,73,82,90,87,-7,6.75,3.75
79,70,84,77,78,79,-7,6.75,3.75
76,71,85,81,78,79,-7,6.75,3.75
76,71,85,83,78,81,-7,6.75,3.75
79,83,81,76,78,85,-7,6.75,3.75
79,71,75,81,90,88,-7,6.75,3.75
85,82,82,77,89,88,-7,6.75,3.75
69,82,81,77,89,84,-7,6.75,3.75
69,70,81,77,89,80,-7,6.75,3.75
78,82,81,77,78,87,-7,6.75,3.75
78,82,84,77,79,87,-7,6.75,3.75
78,82,73,83,78,87,-7,6.75,3.75
74,82,81,83,77,87,-7,6.75,3.75
69,83,73,82,77,85,-7,6.75,3.75
69,82,75,82,77,85,-7,6.75,3.75
85,71,81,82,87,86,-7,6.75,3.75
70,73,75,83,87,86,-7,6.75,3.75
70,83,76,83,79,78,-7,6.75,3.75
70,83,76,83,78,78,-7,6.75,3.75
70,83,84,82,78,86,-7,6.75,3.75
70,71,86,82,78,84,-7,6.75,3.75
83,71,76,82,78,86,-7,6.75,3.75
83,74,76,83,91,86,-7,6.75,3.75
82,82,76,83,88,86,-7,6.75,3.75
82,74,74,83,87,86,-7,6.75,3.75
69,74,85,77,78,85,-7,6.75,3.75
69,74,76,77,78,78,-7,6.75,3.75
83,73,83,82,86,79,-7,6.75,3.75
79,74,83,84,85,79,-7,6.75,3.75
69,74,73,83,85,86,-7,6.75,3.75
78,74,73,83,89,86,-7,6.75,3.75
69,72,82,83,78,86,-7,6.75,3.75
82,68,73,77,78,85,-7,6.75,3.75
82,73,73,83,90,85,-7,6.75,3.75
76,73,77,84,86,78,-7,6.75,3.75
76,71,82,76,79,84,-7,6.75,3.75
69,71,76,76,92,89,-7,6.75,3.75
69,71,73,83,87,89,-7,6.75,3.75
69,82,75,83,88,89,-7,6.75,3.75
81,82,73,78,88,89,-7,6.75,3.75
71,71,82,78,88,79,-7,6.75,3.75
71,82,82,78,88,79,-7,6.75,3.75
69,70,76,78,88,87,-7,6.75,3.75
69,82,76,77,78,80,-7,6.75,3.75
69,70,76,84,78,85,-7,6.75,3.75
69,70,81,83,79,91,-7,6.75,3.75
69,83,78,76,78,81,-7,6.75,3.75
69,83,77,76,79,84,-7,6.75,3.75
69,71,77,83,79,82,-7,6.75,3.75
69,71,74,83,79,81,-7,6.75,3.75
69,71,81,83,79,88,-7,6.75,3.75
78,71,72,83,85,80,-7,6.75,3.75
70,74,74,83,85,80,-7,6.75,3.75
63,71,86,82,87,77,-7,8.25,0.75
72,70,87,82,86,77,-7,8.25,0.75
63,71,82,82,87,77,-7,8.25,0.75
64,70,79,82,87,77,-7,8.25,0.75
71,70,85,91,87,77,-7,8.25,0.75
71,79,85,91,87,78,-7,8.25,0.75
71,79,86,81,87,79,-7,8.25,0.75
70,70,87,81,87,87,-7,8.25,0.75
70,70,86,81,87,87,-7,8.25,0.75
63,70,88,81,87,89,-7,8.25,0.75
64,70,86,88,87,79,-7,8.25,0.75
66,80,86,82,88,77,-7,8.25,0.75
66,82,86,82,88,78,-7,8.25,0.75
71,82,83,81,89,78,-7,8.25,0.75
70,84,85,81,87,79,-7,8.25,0.75
73,84,85,81,87,85,-7,8.25,0.75
73,71,89,82,87,80,-7,8.25,0.75
70,70,84,89,87,80,-7,8.25,0.75
64,70,85,89,87,79,-7,8.25,0.75
71,70,84,81,87,79,-7,8.25,0.75
64,70,84,90,88,78,-7,8.25,0.75
64,70,82,88,88,79,-7,8.25,0.75
64,80,82,88,87,80,-7,8.25,0.75
64,80,82,88,87,80,-7,8.25,0.75
70,80,87,88,87,83,-7,8.25,0.75
71,70,80,89,87,78,-7,8.25,0.75
71,70,91,82,87,84,-7,8.25,0.75
70,70,87,82,87,84,-7,8.25,0.75
72,79,90,81,85,78,-7,8.25,0.75
70,70,90,83,85,81,-7,8.25,0.75
71,81,90,83,89,81,-7,8.25,0.75
71,69,80,83,89,79,-7,8.25,0.75
71,69,88,82,89,78,-7,8.25,0.75
63,69,85,89,89,78,-7,8.25,0.75
63,81,84,83,89,78,-7,8.25,0.75
71,80,85,83,89,80,-7,8.25,0.75
71,71,83,83,89,79,-7,8.25,0.75
73,78,81,86,89,78,-7,8.25,0.75
72,70,81,82,89,78,-7,8.25,0.75
71,70,85,82,91,88,-7,8.25,0.75
64,69,80,83,91,88,-7,8.25,0.75
64,69,88,84,87,86,-7,8.25,0.75
63,72,88,84,87,86,-7,8.25,0.75
63,71,88,83,87,80,-7,8.25,0.75
72,71,86,89,87,80,-7,8.25,0.75
72,71,83,89,87,79,-7,8.25,0.75
72,71,85,82,88,79,-7,8.25,0.75
64,71,80,82,88,79,-7,8.25,0.75
70,69,86,82,83,79,-7,8.25,0.75
70,69,80,82,89,79,-7,8.25,0.75
70,69,80,82,89,79,-7,8.25,0.75
64,69,84,82,89,83,-7,8.25,0.75
70,71,85,81,88,79,-7,8.25,0.75
70,71,85,81,88,79,-7,8.25,0.75
70,70,85,81,89,79,-7,8.25,0.75
64,72,85,81,89,80,-7,8.25,0.75
64,72,86,81,89,84,-7,8.25,0.75
64,71,86,82,84,84,-7,8.25,0.75
64,70,83,83,89,84,-7,8.25,0.75
64,81,87,81,86,86,-7,8.25,0.75
70,81,87,82,86,86,-7,8.25,0.75
70,70,87,82,86,86,-7,8.25,0.75
70,71,87,83,86,79,-7,8.25,0.75
70,71,89,82,86,79,-7,8.25,0.75
69,69,90,81,87,79,-7,8.25,0.75
72,71,81,84,87,79,-7,8.25,0.75
70,69,85,83,87,80,-7,8.25,0.75
70,69,87,83,87,80,-7,8.25,0.75
70,69,87,83,87,80,-7,8.25,0.75
70,81,86,83,87,80,-7,8.25,0.75
70,81,85,81,85,80,-7,8.25,0.75
64,81,87,81,85,79,-7,8.25,0.75
64,81,87,81,85,79,-7,8.25,0.75
65,81,86,81,85,78,-7,8.25,0.75
65,81,86,81,85,78,-7,8.25,0.75
65,71,88,82,85,78,-7,8.25,0.75
71,71,88,82,85,78,-7,8.25,0.75
74,69,85,83,89,78,-7,8.25,0.75
65,80,84,83,89,84,-7,8.25,0.75
65,70,83,83,89,84,-7,8.25,0.75
71,69,87,92,89,79,-7,8.25,0.75
71,69,84,92,87,79,-7,8.25,0.75
71,69,86,83,87,80,-7,8.25,0.75
70,69,86,83,87,80,-7,8.25,0.75
68,69,86,83,87,81,-7,8.25,0.75
65,71,86,83,87,81,-7,8.25,0.75
70,82,88,83,87,81,-7,8.25,0.75
73,69,84,88,87,81,-7,8.25,0.75
65,72,86,82,87,80,-7,8.25,0.75
70,71,86,82,87,80,-7,8.25,0.75
70,71,86,82,87,80,-7,8.25,0.75
70,71,85,81,88,79,-7,8.25,0.75
64,71,82,82,88,81,-7,8.25,0.75
64,69,83,89,85,79,-7,8.25,0.75
64,82,83,89,85,80,-7,8.25,0.75
71,80,80,89,85,80,-7,8.25,0.75
65,71,80,80,89,81,-7,8.25,0.75
65,71,83,82,92,81,-7,8.25,0.75
73,81,85,83,92,81,-7,8.25,0.75
66,81,86,82,92,81,-7,8.25,0.75
70,79,86,83,87,79,-7,8.25,0.75
70,79,88,84,87,79,-7,8.25,0.75
72,79,88,83,87,78,-7,8.25,0.75
64,71,88,83,87,78,-7,8.25,0.75
64,71,83,81,87,78,-7,8.25,0.75
64,71,88,81,88,78,-7,8.25,0.75
64,70,88,83,86,78,-7,8.25,0.75
65,82,88,83,85,87,-7,8.25,0.75
65,83,85,83,86,78,-7,8.25,0.75
65,83,82,83,86,81,-7,8.25,0.75
65,83,90,82,90,81,-7,8.25,0.75
70,80,85,83,88,81,-7,8.25,0.75
71,71,87,83,88,84,-7,8.25,0.75
65,81,84,83,87,84,-7,8.25,0.75
72,69,84,82,87,78,-7,8.25,0.75
65,69,84,90,86,78,-7,8.25,0.75
65,80,86,90,87,89,-7,8.25,0.75
72,80,89,90,88,89,-7,8.25,0.75
70,80,89,90,88,89,-7,8.25,0.75
72,80,87,81,91,79,-7,8.25,0.75
72,69,88,81,88,79,-7,8.25,0.75
64,69,88,81,87,80,-7,8.25,0.75
70,69,86,81,87,81,-7,8.25,0.75
72,81,81,83,85,79,-7,8.25,0.75
71,81,81,83,85,91,-7,8.25,0.75
72,71,86,83,85,91,-7,8.25,0.75
72,71,90,82,86,81,-7,8.25,0.75
65,70,86,83,88,81,-7,8.25,0.75
65,71,86,83,87,81,-7,8.25,0.75
65,71,83,83,87,81,-7,8.25,0.75
71,70,82,81,87,87,-7,8.25,0.75
71,69,92,84,88,87,-7,8.25,0.75
71,80,92,82,88,79,-7,8.25,0.75
71,81,80,82,88,79,-7,8.25,0.75
70,81,82,82,86,79,-7,8.25,0.75
70,69,85,82,89,79,-7,8.25,0.75
65,69,82,90,89,80,-7,8.25,0.75
65,81,82,90,89,88,-7,8.25,0.75
65,69,83,90,86,88,-7,8.25,0.75
71,82,86,90,88,79,-7,8.25,0.75
65,82,84,90,84,79,-7,8.25,0.75
65,70,84,83,84,79,-7,8.25,0.75
65,81,86,82,88,79,-7,8.25,0.75
69,71,86,82,88,79,-7,8.25,0.75
65,69,82,90,86,79,-7,8.25,0.75
65,69,84,90,88,80,-7,8.25,0.75
70,69,84,89,87,84,-7,8.25,0.75
70,80,87,89,87,79,-7,8.25,0.75
64,80,87,89,87,85,-7,8.25,0.75
64,69,85,89,89,77,-7,8.25,0.75
64,70,84,82,89,81,-7,8.25,0.75
71,69,89,82,88,80,-7,8.25,0.75
71,71,84,82,88,80,-7,8.25,0.75
66,71,86,81,88,78,-7,8.25,0.75
71,69,87,81,87,78,-7,8.25,0.75
71,71,83,82,85,78,-7,8.25,0.75
70,71,89,82,85,79,-7,8.25,0.75
70,70,88,82,85,79,-7,8.25,0.75
70,71,88,82,86,79,-7,8.25,0.75
70,71,84,82,86,86,-7,8.25,0.75
65,71,82,83,86,88,-7,8.25,0.75
70,80,83,86,86,78,-7,8.25,0.75
64,69,83,81,87,78,-7,8.25,0.75
71,69,87,81,85,78,-7,8.25,0.75
70,71,90,81,85,78,-7,8.25,0.75
71,71,87,83,85,78,-7,8.25,0.75
71,71,82,83,85,79,-7,8.25,0.75
71,71,82,83,89,81,-7,8.25,0.75
70,71,83,82,89,78,-7,8.25,0.75
69,71,82,88,89,87,-7,8.25,0.75
67,80,88,83,89,79,-7,8.25,0.75
67,80,86,83,89,85,-7,8.25,0.75
70,80,85,83,89,85,-7,8.25,0.75
